entitlement_id,account_id,contract_id,line_item_id,sku,quantity_licensed,start_date,end_date
ENT-0801309,ACC-10069,CON-070235,LI-0502185,SUP-SIL-EDGE,2,2022-05-20,2024-05-20
ENT-0801310,ACC-10069,CON-070235,LI-0502186,SW-SEC-120,406,2022-05-20,2024-05-20
ENT-0801311,ACC-10069,CON-070235,LI-0502187,SW-SDC-120,47,2022-05-20,2024-05-20
ENT-0801312,ACC-10069,CON-070235,LI-0502189,SUP-GOL-CORE,3,2022-05-20,2024-05-20
ENT-0801313,ACC-10069,CON-070235,LI-0502190,SW-NOC-110,107,2022-05-20,2024-05-20
ENT-0801314,ACC-10070,CON-070236,LI-0502191,SW-OBS-120,101,2024-10-02,2027-10-02
ENT-0801315,ACC-10070,CON-070236,LI-0502193,SW-SEC-130,44,2024-10-02,2027-10-02
ENT-0801316,ACC-10070,CON-070236,LI-0502194,SW-NOC-140,92,2025-04-23,2027-10-02
ENT-0801317,ACC-10070,CON-070236,LI-0502195,SUP-BRO-EDGE,2,2024-10-02,2027-10-02
ENT-0801318,ACC-10070,CON-070236,LI-0502198,SW-ZTN-110,212,2024-10-02,2027-10-02
ENT-0801319,ACC-10070,CON-070236,LI-0502199,SW-SEC-130,242,2024-10-02,2027-10-02
ENT-0801320,ACC-10070,CON-070236,LI-0502200,SW-ZTN-110,153,2024-10-02,2027-10-02
ENT-0801321,ACC-10071,CON-070237,LI-0502204,SUP-SIL-DC,1,2025-03-11,2027-03-11
ENT-0801322,ACC-10071,CON-070237,LI-0502205,SUP-SIL-CORE,6,2025-03-11,2027-03-11
ENT-0801323,ACC-10071,CON-070237,LI-0502206,SW-OBS-140,131,2025-03-11,2027-03-11
ENT-0801324,ACC-10071,CON-070237,LI-0502207,SW-SEC-120,446,2025-03-11,2027-03-11
ENT-0801325,ACC-10071,CON-070237,LI-0502208,SW-ZTN-130,380,2025-03-11,2027-03-11
ENT-0801326,ACC-10071,CON-070237,LI-0502213,SUP-GOL-EDGE,6,2025-03-11,2027-03-11
ENT-0801327,ACC-10071,CON-070238,LI-0502218,SW-SDC-140,219,2025-01-25,2030-01-25
ENT-0801328,ACC-10071,CON-070238,LI-0502221,SW-OBS-140,652,2025-01-25,2030-01-25
ENT-0801329,ACC-10071,CON-070239,LI-0502223,SUP-PLA-CORE,1,2023-02-06,2025-02-06
ENT-0801330,ACC-10071,CON-070239,LI-0502224,SW-NOC-120,589,2023-02-06,2025-02-06
ENT-0801331,ACC-10071,CON-070239,LI-0502226,SW-SDC-120,821,2023-02-06,2025-02-06
ENT-0801332,ACC-10071,CON-070239,LI-0502227,SW-SDC-130,202,2023-02-06,2025-02-06
ENT-0801333,ACC-10071,CON-070239,LI-0502228,SW-OBS-140,538,2023-02-06,2025-02-06
ENT-0801334,ACC-10071,CON-070239,LI-0502229,SW-SDC-120,117,2023-02-06,2025-02-06
ENT-0801335,ACC-10071,CON-070239,LI-0502230,SW-NOC-130,877,2024-06-02,2025-02-06
ENT-0801336,ACC-10071,CON-070239,LI-0502231,SW-ZTN-120,847,2023-04-22,2025-02-06
ENT-0801337,ACC-10071,CON-070239,LI-0502232,SW-SEC-140,116,2023-02-06,2025-02-06
ENT-0801338,ACC-10072,CON-070240,LI-0502233,SUP-PLA-CORE,1,2023-12-18,2025-12-18
ENT-0801339,ACC-10072,CON-070240,LI-0502235,SW-NOC-140,224,2023-12-18,2025-12-18
ENT-0801340,ACC-10072,CON-070240,LI-0502236,SUP-SIL-CORE,2,2023-12-18,2025-12-18
ENT-0801341,ACC-10072,CON-070240,LI-0502237,SUP-PLA-DC,1,2023-12-18,2025-12-18
ENT-0801342,ACC-10072,CON-070240,LI-0502238,SUP-SIL-EDGE,2,2023-12-18,2025-12-18
ENT-0801343,ACC-10072,CON-070240,LI-0502239,SW-OBS-140,189,2023-12-18,2025-12-18
ENT-0801344,ACC-10072,CON-070240,LI-0502240,SUP-PLA-CORE,1,2023-12-18,2025-12-18
ENT-0801345,ACC-10072,CON-070240,LI-0502241,SW-OBS-110,112,2023-12-18,2025-12-18
ENT-0801346,ACC-10072,CON-070240,LI-0502243,SUP-PLA-DC,3,2023-12-18,2025-12-18
ENT-0801347,ACC-10072,CON-070240,LI-0502245,SUP-GOL-DC,1,2023-12-18,2025-12-18
ENT-0801348,ACC-10072,CON-070241,LI-0502246,SW-NOC-120,85,2024-02-02,2027-02-02
ENT-0801349,ACC-10072,CON-070241,LI-0502248,SUP-BRO-EDGE,1,2024-02-02,2027-02-02
ENT-0801350,ACC-10072,CON-070241,LI-0502249,SW-SDC-110,106,2024-02-02,2027-02-02
ENT-0801351,ACC-10072,CON-070241,LI-0502250,SW-NOC-130,27,2024-02-02,2027-02-02
ENT-0801352,ACC-10073,CON-070242,LI-0502252,SW-SDC-120,234,2025-12-31,2029-02-16
ENT-0801353,ACC-10073,CON-070242,LI-0502256,SW-ZTN-130,101,2024-02-16,2029-02-16
ENT-0801354,ACC-10073,CON-070242,LI-0502257,SW-OBS-130,316,2024-02-16,2029-02-16
ENT-0801355,ACC-10074,CON-070243,LI-0502258,SW-OBS-120,402,2025-02-07,2026-02-07
ENT-0801356,ACC-10074,CON-070243,LI-0502259,SUP-PLA-EDGE,7,2025-02-07,2026-02-07
ENT-0801357,ACC-10074,CON-070243,LI-0502260,SW-OBS-110,134,2025-02-07,2026-02-07
ENT-0801358,ACC-10074,CON-070243,LI-0502262,SW-SEC-140,112,2025-02-07,2026-02-07
ENT-0801359,ACC-10074,CON-070243,LI-0502263,SUP-SIL-CORE,3,2025-02-07,2026-02-07
ENT-0801360,ACC-10074,CON-070243,LI-0502264,SW-SEC-140,408,2025-02-07,2026-02-07
ENT-0801361,ACC-10074,CON-070243,LI-0502265,SW-ZTN-130,301,2025-06-17,2026-02-07
ENT-0801362,ACC-10074,CON-070243,LI-0502267,SW-ZTN-140,26,2025-02-07,2026-02-07
ENT-0801363,ACC-10074,CON-070243,LI-0502268,SW-ZTN-130,493,2025-02-07,2026-02-07
ENT-0801364,ACC-10074,CON-070243,LI-0502269,SUP-SIL-CORE,2,2025-02-07,2026-02-07
ENT-0801365,ACC-10074,CON-070243,LI-0502270,SUP-BRO-EDGE,5,2025-04-17,2026-02-07
ENT-0801366,ACC-10074,CON-070243,LI-0502271,SW-OBS-140,363,2025-02-07,2026-02-07
ENT-0801367,ACC-10075,CON-070244,LI-0502273,SW-NOC-130,553,2022-06-12,2025-06-12
ENT-0801368,ACC-10075,CON-070244,LI-0502274,SW-OBS-110,337,2022-06-12,2025-06-12
ENT-0801369,ACC-10075,CON-070244,LI-0502277,SW-SEC-140,165,2022-06-12,2025-06-12
ENT-0801370,ACC-10075,CON-070244,LI-0502278,SW-SEC-120,843,2022-06-12,2025-06-12
ENT-0801371,ACC-10075,CON-070244,LI-0502279,SUP-GOL-CORE,11,2022-06-12,2025-06-12
ENT-0801372,ACC-10075,CON-070245,LI-0502282,SUP-PLA-EDGE,4,2022-05-05,2025-05-05
ENT-0801373,ACC-10075,CON-070245,LI-0502283,SUP-BRO-CORE,10,2022-05-05,2025-05-05
ENT-0801374,ACC-10075,CON-070245,LI-0502284,SW-ZTN-110,121,2022-05-05,2025-05-05
ENT-0801375,ACC-10075,CON-070245,LI-0502285,SW-OBS-130,708,2022-05-05,2025-05-05
ENT-0801376,ACC-10075,CON-070245,LI-0502286,SW-SDC-120,114,2022-05-05,2025-05-05
ENT-0801377,ACC-10076,CON-070246,LI-0502288,SW-ZTN-140,79,2024-02-07,2029-02-07
ENT-0801378,ACC-10076,CON-070246,LI-0502289,SW-NOC-120,456,2024-02-07,2029-02-07
ENT-0801379,ACC-10076,CON-070246,LI-0502290,SW-ZTN-130,72,2024-02-07,2029-02-07
ENT-0801380,ACC-10076,CON-070246,LI-0502291,SW-SEC-130,489,2024-02-07,2029-02-07
ENT-0801381,ACC-10076,CON-070246,LI-0502295,SW-SEC-110,588,2024-02-07,2029-02-07
ENT-0801382,ACC-10076,CON-070247,LI-0502299,SW-ZTN-110,674,2023-04-05,2026-04-05
ENT-0801383,ACC-10076,CON-070247,LI-0502301,SW-OBS-120,388,2023-04-05,2026-04-05
ENT-0801384,ACC-10076,CON-070247,LI-0502302,SW-OBS-140,370,2023-04-05,2026-04-05
ENT-0801385,ACC-10076,CON-070247,LI-0502303,SW-NOC-140,1040,2023-04-05,2026-04-05
ENT-0801386,ACC-10076,CON-070247,LI-0502306,SW-OBS-140,984,2023-04-05,2026-04-05
ENT-0801387,ACC-10076,CON-070247,LI-0502307,SW-SEC-140,686,2023-04-05,2026-04-05
ENT-0801388,ACC-10076,CON-070247,LI-0502308,SUP-SIL-EDGE,14,2023-04-05,2026-04-05
ENT-0801389,ACC-10076,CON-070248,LI-0502309,SW-ZTN-130,1001,2023-05-17,2026-05-17
ENT-0801390,ACC-10076,CON-070248,LI-0502311,SUP-BRO-CORE,2,2023-05-17,2026-05-17
ENT-0801391,ACC-10076,CON-070248,LI-0502312,SUP-GOL-DC,4,2023-05-17,2026-05-17
ENT-0801392,ACC-10076,CON-070248,LI-0502313,SW-SEC-130,296,2023-05-17,2026-05-17
ENT-0801393,ACC-10076,CON-070248,LI-0502315,SUP-GOL-EDGE,7,2023-05-17,2026-05-17
ENT-0801394,ACC-10076,CON-070248,LI-0502316,SW-SDC-140,1113,2023-05-17,2026-05-17
ENT-0801395,ACC-10076,CON-070248,LI-0502317,SW-NOC-120,660,2024-01-02,2026-05-17
ENT-0801396,ACC-10076,CON-070248,LI-0502318,SW-NOC-130,226,2023-05-17,2026-05-17
ENT-0801397,ACC-10077,CON-070249,LI-0502319,SUP-PLA-DC,4,2024-04-03,2025-04-03
ENT-0801398,ACC-10077,CON-070249,LI-0502321,SUP-BRO-CORE,1,2024-04-03,2025-04-03
ENT-0801399,ACC-10077,CON-070249,LI-0502323,SUP-GOL-EDGE,7,2024-04-03,2025-04-03
ENT-0801400,ACC-10077,CON-070249,LI-0502325,SW-SEC-110,763,2024-04-03,2025-04-03
ENT-0801401,ACC-10077,CON-070250,LI-0502326,SW-SDC-130,406,2022-01-16,2023-01-16
ENT-0801402,ACC-10077,CON-070250,LI-0502327,SW-SEC-120,536,2022-01-16,2023-01-16
ENT-0801403,ACC-10077,CON-070250,LI-0502328,SUP-SIL-CORE,1,2022-01-16,2023-01-16
ENT-0801404,ACC-10077,CON-070250,LI-0502330,SW-ZTN-110,607,2022-01-16,2023-01-16
ENT-0801405,ACC-10077,CON-070250,LI-0502331,SW-SDC-120,311,2022-01-16,2023-01-16
ENT-0801406,ACC-10077,CON-070250,LI-0502332,SUP-SIL-DC,2,2022-01-16,2023-01-16
ENT-0801407,ACC-10077,CON-070250,LI-0502333,SUP-BRO-EDGE,3,2022-01-16,2023-01-16
ENT-0801408,ACC-10077,CON-070251,LI-0502335,SW-OBS-110,514,2023-08-07,2024-08-07
ENT-0801409,ACC-10077,CON-070251,LI-0502336,SW-SEC-120,314,2023-08-07,2024-08-07
ENT-0801410,ACC-10077,CON-070251,LI-0502337,SUP-SIL-CORE,9,2023-08-07,2024-08-07
ENT-0801411,ACC-10077,CON-070251,LI-0502338,SW-SEC-140,695,2023-08-07,2024-08-07
ENT-0801412,ACC-10077,CON-070251,LI-0502340,SUP-GOL-DC,2,2023-10-16,2024-08-07
ENT-0801413,ACC-10077,CON-070251,LI-0502341,SW-ZTN-120,565,2023-08-07,2024-08-07
ENT-0801414,ACC-10077,CON-070251,LI-0502342,SW-NOC-110,516,2023-08-07,2024-08-07
ENT-0801415,ACC-10078,CON-070252,LI-0502343,SW-ZTN-110,118,2025-03-15,2026-03-15
ENT-0801416,ACC-10078,CON-070252,LI-0502346,SW-SDC-140,226,2025-03-15,2026-03-15
ENT-0801417,ACC-10078,CON-070252,LI-0502347,SW-SEC-110,238,2025-03-15,2026-03-15
ENT-0801418,ACC-10078,CON-070252,LI-0502348,SW-NOC-140,298,2025-03-15,2026-03-15
ENT-0801419,ACC-10078,CON-070252,LI-0502349,SW-SEC-140,592,2025-03-15,2026-03-15
ENT-0801420,ACC-10078,CON-070252,LI-0502352,SW-ZTN-110,549,2025-03-15,2026-03-15
ENT-0801421,ACC-10078,CON-070252,LI-0502353,SW-OBS-130,49,2025-03-15,2026-03-15
ENT-0801422,ACC-10078,CON-070253,LI-0502354,SW-NOC-120,519,2025-02-17,2028-02-17
ENT-0801423,ACC-10078,CON-070253,LI-0502355,SUP-SIL-EDGE,2,2025-02-17,2028-02-17
ENT-0801424,ACC-10078,CON-070253,LI-0502356,SW-SEC-140,550,2025-02-17,2028-02-17
ENT-0801425,ACC-10078,CON-070253,LI-0502357,SW-SDC-140,138,2025-02-17,2028-02-17
ENT-0801426,ACC-10078,CON-070253,LI-0502358,SW-SEC-120,598,2025-02-17,2028-02-17
ENT-0801427,ACC-10078,CON-070253,LI-0502359,SUP-BRO-DC,3,2025-02-17,2028-02-17
ENT-0801428,ACC-10078,CON-070253,LI-0502360,SUP-BRO-CORE,6,2025-02-17,2028-02-17
ENT-0801429,ACC-10078,CON-070253,LI-0502361,SW-SEC-130,21,2025-02-17,2028-02-17
ENT-0801430,ACC-10078,CON-070253,LI-0502362,SW-SDC-140,459,2025-02-17,2028-02-17
ENT-0801431,ACC-10078,CON-070253,LI-0502363,SW-SEC-120,49,2025-02-17,2028-02-17
ENT-0801432,ACC-10078,CON-070253,LI-0502364,SW-OBS-110,503,2025-02-17,2028-02-17
ENT-0801433,ACC-10078,CON-070253,LI-0502365,SW-ZTN-130,204,2025-02-17,2028-02-17
ENT-0801434,ACC-10078,CON-070253,LI-0502367,SW-SEC-120,255,2025-02-17,2028-02-17
ENT-0801435,ACC-10079,CON-070254,LI-0502368,SW-SDC-140,437,2024-03-14,2027-03-14
ENT-0801436,ACC-10079,CON-070254,LI-0502369,SW-NOC-140,1067,2024-03-14,2027-03-14
ENT-0801437,ACC-10079,CON-070254,LI-0502371,SUP-PLA-CORE,9,2024-03-14,2027-03-14
ENT-0801438,ACC-10079,CON-070254,LI-0502373,SW-OBS-140,986,2024-03-14,2027-03-14
ENT-0801439,ACC-10079,CON-070254,LI-0502374,SW-SEC-110,695,2024-03-14,2027-03-14
ENT-0801440,ACC-10079,CON-070254,LI-0502375,SW-SDC-140,855,2024-03-14,2027-03-14
ENT-0801441,ACC-10079,CON-070254,LI-0502376,SW-SEC-140,72,2024-03-14,2027-03-14
ENT-0801442,ACC-10079,CON-070254,LI-0502377,SUP-GOL-DC,5,2024-03-14,2027-03-14
ENT-0801443,ACC-10079,CON-070254,LI-0502378,SUP-GOL-EDGE,1,2024-03-14,2027-03-14
ENT-0801444,ACC-10079,CON-070254,LI-0502379,SW-OBS-130,390,2024-03-14,2027-03-14
ENT-0801445,ACC-10079,CON-070255,LI-0502380,SW-NOC-120,399,2024-06-24,2026-06-24
ENT-0801446,ACC-10079,CON-070255,LI-0502381,SUP-SIL-EDGE,8,2024-06-24,2026-06-24
ENT-0801447,ACC-10079,CON-070255,LI-0502382,SW-NOC-120,454,2024-06-24,2026-06-24
ENT-0801448,ACC-10079,CON-070255,LI-0502383,SUP-SIL-EDGE,13,2024-06-24,2026-06-24
ENT-0801449,ACC-10079,CON-070255,LI-0502385,SUP-BRO-CORE,13,2024-06-24,2026-06-24
ENT-0801450,ACC-10079,CON-070255,LI-0502386,SW-SEC-110,861,2024-06-24,2026-06-24
ENT-0801451,ACC-10079,CON-070256,LI-0502388,SW-ZTN-110,320,2025-02-06,2028-02-06
ENT-0801452,ACC-10079,CON-070256,LI-0502389,SUP-SIL-EDGE,4,2025-02-06,2028-02-06
ENT-0801453,ACC-10079,CON-070256,LI-0502390,SW-SDC-110,1016,2025-02-06,2028-02-06
ENT-0801454,ACC-10079,CON-070256,LI-0502391,SUP-BRO-DC,8,2025-02-06,2028-02-06
ENT-0801455,ACC-10080,CON-070257,LI-0502393,SW-SDC-140,98,2022-03-15,2025-03-15
ENT-0801456,ACC-10080,CON-070257,LI-0502395,SW-SEC-140,85,2022-03-15,2025-03-15
ENT-0801457,ACC-10080,CON-070257,LI-0502396,SUP-BRO-CORE,10,2022-03-15,2025-03-15
ENT-0801458,ACC-10080,CON-070257,LI-0502398,SUP-BRO-CORE,2,2022-03-15,2025-03-15
ENT-0801459,ACC-10080,CON-070257,LI-0502399,SW-SDC-120,65,2024-09-10,2025-03-15
ENT-0801460,ACC-10080,CON-070257,LI-0502400,SW-ZTN-120,935,2022-03-15,2025-03-15
ENT-0801461,ACC-10080,CON-070257,LI-0502402,SW-SDC-110,323,2022-03-15,2025-03-15
ENT-0801462,ACC-10080,CON-070257,LI-0502403,SW-OBS-120,516,2022-03-15,2025-03-15
ENT-0801463,ACC-10080,CON-070258,LI-0502406,SUP-GOL-EDGE,13,2024-07-28,2029-07-28
ENT-0801464,ACC-10080,CON-070258,LI-0502407,SW-OBS-120,1080,2024-07-28,2029-07-28
ENT-0801465,ACC-10080,CON-070258,LI-0502409,SW-SDC-140,1118,2024-07-28,2029-07-28
ENT-0801466,ACC-10080,CON-070258,LI-0502410,SW-OBS-140,847,2024-07-28,2029-07-28
ENT-0801467,ACC-10080,CON-070258,LI-0502411,SW-SDC-130,368,2024-07-28,2029-07-28
ENT-0801468,ACC-10081,CON-070259,LI-0502412,SUP-BRO-CORE,5,2024-09-03,2027-09-03
ENT-0801469,ACC-10081,CON-070259,LI-0502413,SW-NOC-130,129,2024-09-03,2027-09-03
ENT-0801470,ACC-10081,CON-070259,LI-0502421,SUP-PLA-EDGE,10,2024-09-03,2027-09-03
ENT-0801471,ACC-10081,CON-070259,LI-0502424,SUP-GOL-DC,8,2024-09-03,2027-09-03
ENT-0801472,ACC-10081,CON-070260,LI-0502426,SW-SDC-120,783,2025-12-22,2028-12-22
ENT-0801473,ACC-10081,CON-070260,LI-0502427,SW-SEC-110,846,2027-08-06,2028-12-22
ENT-0801474,ACC-10081,CON-070260,LI-0502428,SW-NOC-140,206,2025-12-22,2028-12-22
ENT-0801475,ACC-10081,CON-070260,LI-0502430,SW-SDC-140,210,2025-12-22,2028-12-22
ENT-0801476,ACC-10081,CON-070260,LI-0502431,SUP-GOL-DC,8,2025-12-22,2028-12-22
ENT-0801477,ACC-10081,CON-070260,LI-0502432,SW-ZTN-120,479,2025-12-22,2028-12-22
ENT-0801478,ACC-10081,CON-070260,LI-0502433,SUP-SIL-CORE,2,2025-12-22,2028-12-22
ENT-0801479,ACC-10081,CON-070260,LI-0502434,SUP-SIL-CORE,5,2025-12-22,2028-12-22
ENT-0801480,ACC-10081,CON-070260,LI-0502435,SW-ZTN-140,428,2025-12-22,2028-12-22
ENT-0801481,ACC-10082,CON-070261,LI-0502436,SW-SDC-140,349,2024-01-31,2025-01-28
ENT-0801482,ACC-10082,CON-070261,LI-0502437,SUP-SIL-DC,2,2024-01-31,2025-01-28
ENT-0801483,ACC-10082,CON-070261,LI-0502438,SW-SDC-140,24,2024-01-31,2025-01-28
ENT-0801484,ACC-10082,CON-070261,LI-0502439,SW-SEC-120,124,2024-01-31,2025-01-28
ENT-0801485,ACC-10082,CON-070261,LI-0502441,SW-SEC-130,515,2024-01-31,2025-01-28
ENT-0801486,ACC-10083,CON-070262,LI-0502445,SW-OBS-120,189,2022-01-29,2023-01-28
ENT-0801487,ACC-10083,CON-070262,LI-0502446,SW-SDC-110,134,2022-01-29,2023-01-28
ENT-0801488,ACC-10083,CON-070262,LI-0502449,SUP-BRO-DC,2,2022-01-29,2023-01-28
ENT-0801489,ACC-10083,CON-070262,LI-0502450,SUP-BRO-DC,4,2022-01-29,2023-01-28
ENT-0801490,ACC-10083,CON-070262,LI-0502451,SW-SDC-110,171,2022-01-29,2023-01-28
ENT-0801491,ACC-10084,CON-070263,LI-0502454,SW-SDC-140,10,2022-01-06,2027-01-06
ENT-0801492,ACC-10084,CON-070263,LI-0502455,SUP-BRO-EDGE,1,2022-01-06,2027-01-06
ENT-0801493,ACC-10084,CON-070263,LI-0502456,SUP-GOL-CORE,2,2022-01-06,2027-01-06
ENT-0801494,ACC-10084,CON-070263,LI-0502458,SW-NOC-140,109,2022-01-06,2027-01-06
ENT-0801495,ACC-10084,CON-070264,LI-0502459,SUP-GOL-DC,2,2025-12-17,2028-12-17
ENT-0801496,ACC-10084,CON-070264,LI-0502460,SW-ZTN-140,98,2025-12-17,2028-12-17
ENT-0801497,ACC-10084,CON-070264,LI-0502462,SW-SDC-120,241,2025-12-17,2028-12-17
ENT-0801498,ACC-10084,CON-070264,LI-0502463,SUP-PLA-DC,2,2025-12-17,2028-12-17
ENT-0801499,ACC-10084,CON-070264,LI-0502464,SW-ZTN-120,190,2025-12-17,2028-12-17
ENT-0801500,ACC-10084,CON-070264,LI-0502466,SUP-GOL-CORE,2,2025-12-17,2028-12-17
ENT-0801501,ACC-10085,CON-070265,LI-0502467,SUP-SIL-EDGE,3,2023-01-02,2026-01-02
ENT-0801502,ACC-10085,CON-070265,LI-0502468,SW-SEC-130,14,2023-01-02,2026-01-02
ENT-0801503,ACC-10086,CON-070266,LI-0502471,SW-OBS-110,189,2024-03-26,2025-03-26
ENT-0801504,ACC-10086,CON-070266,LI-0502472,SUP-PLA-EDGE,1,2024-03-26,2025-03-26
ENT-0801505,ACC-10086,CON-070267,LI-0502475,SW-NOC-110,404,2022-03-20,2024-03-20
ENT-0801506,ACC-10086,CON-070267,LI-0502476,SW-SEC-110,463,2022-03-20,2024-03-20
ENT-0801507,ACC-10086,CON-070267,LI-0502479,SUP-SIL-DC,1,2022-03-20,2024-03-20
ENT-0801508,ACC-10086,CON-070267,LI-0502482,SW-OBS-130,466,2022-03-20,2024-03-20
ENT-0801509,ACC-10086,CON-070267,LI-0502483,SW-ZTN-130,474,2022-03-20,2024-03-20
ENT-0801510,ACC-10087,CON-070268,LI-0502484,SUP-BRO-EDGE,2,2025-09-29,2028-09-28
ENT-0801511,ACC-10087,CON-070268,LI-0502486,SW-NOC-130,205,2025-09-29,2028-09-28
ENT-0801512,ACC-10087,CON-070268,LI-0502487,SW-OBS-110,662,2025-09-29,2028-09-28
ENT-0801513,ACC-10087,CON-070268,LI-0502489,SUP-PLA-DC,1,2025-09-29,2028-09-28
ENT-0801514,ACC-10087,CON-070268,LI-0502490,SUP-GOL-DC,6,2025-09-29,2028-09-28
ENT-0801515,ACC-10087,CON-070268,LI-0502492,SUP-BRO-CORE,10,2025-09-29,2028-09-28
ENT-0801516,ACC-10087,CON-070268,LI-0502493,SUP-BRO-CORE,2,2025-09-29,2028-09-28
ENT-0801517,ACC-10087,CON-070268,LI-0502496,SW-NOC-110,202,2025-09-29,2028-09-28
ENT-0801518,ACC-10087,CON-070268,LI-0502497,SW-SEC-130,693,2025-09-29,2028-09-28
ENT-0801519,ACC-10087,CON-070269,LI-0502498,SUP-PLA-CORE,4,2023-05-21,2025-05-21
ENT-0801520,ACC-10087,CON-070269,LI-0502500,SUP-BRO-DC,5,2023-05-21,2025-05-21
ENT-0801521,ACC-10087,CON-070269,LI-0502502,SW-SEC-130,310,2023-05-21,2025-05-21
ENT-0801522,ACC-10087,CON-070270,LI-0502506,SW-SEC-120,63,2024-12-07,2029-12-07
ENT-0801523,ACC-10087,CON-070270,LI-0502509,SW-SDC-120,388,2024-12-07,2029-12-07
ENT-0801524,ACC-10087,CON-070270,LI-0502510,SW-OBS-120,242,2024-12-07,2029-12-07
ENT-0801525,ACC-10087,CON-070270,LI-0502511,SW-ZTN-110,602,2024-12-07,2029-12-07
ENT-0801526,ACC-10087,CON-070271,LI-0502518,SW-NOC-140,684,2024-02-13,2026-02-13
ENT-0801527,ACC-10087,CON-070271,LI-0502521,SW-NOC-140,220,2024-02-13,2026-02-13
ENT-0801528,ACC-10087,CON-070271,LI-0502522,SUP-SIL-CORE,3,2024-02-13,2026-02-13
ENT-0801529,ACC-10087,CON-070271,LI-0502524,SW-ZTN-140,503,2024-02-13,2026-02-13
ENT-0801530,ACC-10087,CON-070271,LI-0502527,SUP-SIL-DC,10,2024-02-13,2026-02-13
ENT-0801531,ACC-10087,CON-070271,LI-0502528,SUP-PLA-CORE,7,2024-02-13,2026-02-13
ENT-0801532,ACC-10087,CON-070271,LI-0502529,SUP-SIL-EDGE,9,2024-02-13,2026-02-13
ENT-0801533,ACC-10088,CON-070272,LI-0502531,SW-SEC-130,672,2023-09-08,2028-09-08
ENT-0801534,ACC-10088,CON-070272,LI-0502533,SW-NOC-120,129,2023-09-08,2028-09-08
ENT-0801535,ACC-10088,CON-070272,LI-0502534,SUP-BRO-DC,6,2023-09-08,2028-09-08
ENT-0801536,ACC-10088,CON-070272,LI-0502538,SUP-SIL-EDGE,7,2023-09-08,2028-09-08
ENT-0801537,ACC-10088,CON-070272,LI-0502539,SUP-SIL-EDGE,3,2023-09-08,2028-09-08
ENT-0801538,ACC-10088,CON-070272,LI-0502540,SW-OBS-140,33,2023-09-08,2028-09-08
ENT-0801539,ACC-10088,CON-070272,LI-0502542,SUP-PLA-CORE,7,2023-09-08,2028-09-08
ENT-0801540,ACC-10088,CON-070273,LI-0502543,SW-SDC-110,173,2024-08-07,2027-08-07
ENT-0801541,ACC-10088,CON-070273,LI-0502544,SUP-BRO-DC,7,2024-08-07,2027-08-07
ENT-0801542,ACC-10088,CON-070273,LI-0502546,SUP-GOL-EDGE,11,2024-08-07,2027-08-07
ENT-0801543,ACC-10089,CON-070274,LI-0502548,SUP-SIL-DC,6,2024-01-26,2026-01-26
ENT-0801544,ACC-10089,CON-070274,LI-0502550,SUP-BRO-CORE,2,2024-01-26,2026-01-26
ENT-0801545,ACC-10089,CON-070274,LI-0502553,SW-SEC-120,314,2024-01-26,2026-01-26
ENT-0801546,ACC-10089,CON-070274,LI-0502554,SUP-SIL-CORE,4,2024-01-26,2026-01-26
ENT-0801547,ACC-10089,CON-070274,LI-0502555,SW-SDC-140,41,2024-01-26,2026-01-26
ENT-0801548,ACC-10090,CON-070275,LI-0502557,SUP-PLA-DC,2,2023-12-11,2024-12-11
ENT-0801549,ACC-10090,CON-070275,LI-0502559,SUP-BRO-DC,13,2023-12-11,2024-12-11
ENT-0801550,ACC-10090,CON-070275,LI-0502560,SUP-PLA-CORE,10,2024-07-25,2024-12-11
ENT-0801551,ACC-10090,CON-070275,LI-0502561,SUP-PLA-CORE,9,2023-12-11,2024-12-11
ENT-0801552,ACC-10090,CON-070275,LI-0502562,SW-NOC-120,450,2023-12-11,2024-12-11
ENT-0801553,ACC-10090,CON-070275,LI-0502564,SW-SDC-130,724,2023-12-11,2024-12-11
ENT-0801554,ACC-10090,CON-070275,LI-0502565,SUP-GOL-CORE,8,2023-12-11,2024-12-11
ENT-0801555,ACC-10090,CON-070275,LI-0502567,SUP-GOL-EDGE,12,2023-12-11,2024-12-11
ENT-0801556,ACC-10090,CON-070275,LI-0502568,SW-NOC-130,239,2024-08-08,2024-12-11
ENT-0801557,ACC-10090,CON-070275,LI-0502569,SW-ZTN-130,388,2023-12-11,2024-12-11
ENT-0801558,ACC-10090,CON-070275,LI-0502570,SW-ZTN-140,1035,2023-12-11,2024-12-11
ENT-0801559,ACC-10090,CON-070276,LI-0502571,SW-NOC-140,707,2023-07-31,2026-07-28
ENT-0801560,ACC-10090,CON-070276,LI-0502572,SW-NOC-120,858,2023-07-31,2026-07-28
ENT-0801561,ACC-10090,CON-070277,LI-0502575,SUP-GOL-CORE,8,2024-05-04,2025-05-04
ENT-0801562,ACC-10090,CON-070277,LI-0502576,SUP-BRO-EDGE,13,2024-05-04,2025-05-04
ENT-0801563,ACC-10090,CON-070277,LI-0502577,SUP-PLA-DC,1,2024-05-04,2025-05-04
ENT-0801564,ACC-10091,CON-070278,LI-0502579,SUP-SIL-CORE,4,2024-10-07,2027-10-07
ENT-0801565,ACC-10091,CON-070278,LI-0502580,SW-ZTN-140,223,2024-10-07,2027-10-07
