payment_id,invoice_id,account_id,paid_date,amount,currency,method,status
PAY-0304943,INV-0205638,ACC-10071,2024-05-12,501480.0,USD,wire,succeeded
PAY-0304944,INV-0205640,ACC-10071,2024-08-01,604089.0,USD,wire,succeeded
PAY-0304945,INV-0205641,ACC-10071,2024-09-26,604089.0,USD,wire,succeeded
PAY-0304946,INV-0205642,ACC-10071,2024-10-12,604089.0,USD,wire,succeeded
PAY-0304947,INV-0205643,ACC-10071,2024-11-25,604089.0,USD,check,succeeded
PAY-0304948,INV-0205644,ACC-10071,2024-11-15,604089.0,USD,check,succeeded
PAY-0304949,INV-0205645,ACC-10071,2025-01-03,604089.0,USD,check,succeeded
PAY-0304950,INV-0205646,ACC-10071,2025-01-28,604089.0,USD,wire,succeeded
PAY-0304951,INV-0205647,ACC-10071,2025-03-17,604089.0,USD,wire,succeeded
PAY-0304952,INV-0205648,ACC-10071,2023-02-21,225436.89,USD,wire,succeeded
PAY-0304953,INV-0205649,ACC-10071,2024-03-08,225436.89,USD,wire,succeeded
PAY-0304954,INV-0205650,ACC-10071,2025-02-25,225436.89,USD,wire,succeeded
PAY-0304955,INV-0205651,ACC-10072,2024-01-18,241328.57,USD,check,succeeded
PAY-0304956,INV-0205652,ACC-10072,2023-12-26,39186.56,USD,wire,succeeded
PAY-0304957,INV-0205653,ACC-10072,2024-01-11,39186.56,USD,wire,succeeded
PAY-0304958,INV-0205654,ACC-10072,2024-02-08,39186.56,USD,ach,succeeded
PAY-0304959,INV-0205655,ACC-10072,2024-03-07,39186.56,USD,ach,succeeded
PAY-0304960,INV-0205656,ACC-10072,2024-05-01,39186.56,USD,wire,succeeded
PAY-0304961,INV-0205657,ACC-10072,2024-06-15,39186.56,USD,ach,succeeded
PAY-0304962,INV-0205658,ACC-10072,2024-07-14,39186.56,USD,ach,succeeded
PAY-0304963,INV-0205659,ACC-10072,2024-08-03,39186.56,USD,wire,succeeded
PAY-0304964,INV-0205660,ACC-10072,2024-09-05,39186.56,USD,wire,succeeded
PAY-0304965,INV-0205662,ACC-10072,2024-10-24,39186.56,USD,wire,succeeded
PAY-0304966,INV-0205663,ACC-10072,2024-11-09,39186.56,USD,wire,succeeded
PAY-0304967,INV-0205664,ACC-10072,2024-12-06,39186.56,USD,wire,succeeded
PAY-0304968,INV-0205665,ACC-10072,2025-02-13,39186.56,USD,credit_card,succeeded
PAY-0304969,INV-0205666,ACC-10072,2025-03-07,39186.56,USD,wire,succeeded
PAY-0304970,INV-0205667,ACC-10072,2025-03-09,39186.56,USD,wire,succeeded
PAY-0304971,INV-0205668,ACC-10072,2025-04-10,39186.56,USD,wire,succeeded
PAY-0304972,INV-0205669,ACC-10072,2025-06-07,39186.56,USD,wire,succeeded
PAY-0304973,INV-0205670,ACC-10072,2025-06-19,39186.56,USD,ach,succeeded
PAY-0304974,INV-0205671,ACC-10072,2025-07-14,39186.56,USD,wire,succeeded
PAY-0304975,INV-0205673,ACC-10072,2025-09-29,39186.56,USD,wire,succeeded
PAY-0304976,INV-0205674,ACC-10072,2025-11-15,39186.56,USD,credit_card,succeeded
PAY-0304977,INV-0205675,ACC-10072,2025-12-01,39186.56,USD,ach,succeeded
PAY-0304978,INV-0205676,ACC-10072,2025-12-30,39186.56,USD,wire,succeeded
PAY-0304979,INV-0205677,ACC-10072,2023-12-27,309953.0,USD,wire,succeeded
PAY-0304980,INV-0205678,ACC-10072,2025-01-09,309953.0,USD,ach,succeeded
PAY-0304981,INV-0205679,ACC-10072,2025-12-06,309953.0,USD,check,succeeded
PAY-0304982,INV-0205680,ACC-10072,2024-03-02,75164.3,USD,ach,succeeded
PAY-0304983,INV-0205681,ACC-10072,2024-02-13,46169.0,USD,credit_card,succeeded
PAY-0304984,INV-0205682,ACC-10072,2025-02-06,46169.0,USD,check,succeeded
PAY-0304985,INV-0205684,ACC-10073,2024-03-25,63578.59,USD,wire,succeeded
PAY-0304986,INV-0205685,ACC-10073,2024-03-13,8616.31,USD,ach,succeeded
PAY-0304987,INV-0205686,ACC-10073,2024-03-21,8616.31,USD,wire,succeeded
PAY-0304988,INV-0205687,ACC-10073,2024-05-05,8616.31,USD,ach,succeeded
PAY-0304989,INV-0205688,ACC-10073,2024-05-08,8616.31,USD,wire,succeeded
PAY-0304990,INV-0205689,ACC-10073,2024-06-06,8616.31,USD,ach,succeeded
PAY-0304991,INV-0205691,ACC-10073,2024-09-06,8616.31,USD,check,succeeded
PAY-0304992,INV-0205692,ACC-10073,2024-09-09,8616.31,USD,credit_card,succeeded
PAY-0304993,INV-0205693,ACC-10073,2024-10-07,8616.31,USD,check,succeeded
PAY-0304994,INV-0205694,ACC-10073,2024-11-12,8616.31,USD,wire,succeeded
PAY-0304995,INV-0205695,ACC-10073,2024-12-06,8616.31,USD,ach,succeeded
PAY-0304996,INV-0205696,ACC-10073,2025-01-15,8616.31,USD,wire,succeeded
PAY-0304997,INV-0205697,ACC-10073,2025-02-14,8616.31,USD,ach,succeeded
PAY-0304998,INV-0205698,ACC-10073,2025-03-14,8616.31,USD,wire,succeeded
PAY-0304999,INV-0205699,ACC-10073,2025-04-13,8616.31,USD,wire,succeeded
PAY-0305000,INV-0205700,ACC-10073,2025-05-16,8616.31,USD,wire,succeeded
PAY-0305001,INV-0205702,ACC-10073,2025-07-31,8616.31,USD,wire,succeeded
PAY-0305002,INV-0205703,ACC-10073,2025-09-10,8616.31,USD,wire,succeeded
PAY-0305003,INV-0205704,ACC-10073,2025-09-19,8616.31,USD,check,succeeded
PAY-0305004,INV-0205705,ACC-10073,2025-11-14,8616.31,USD,wire,succeeded
PAY-0305005,INV-0205706,ACC-10073,2025-11-08,8616.31,USD,wire,succeeded
PAY-0305006,INV-0205707,ACC-10073,2025-12-26,8616.31,USD,wire,succeeded
PAY-0305007,INV-0205708,ACC-10073,2026-01-12,8616.31,USD,wire,succeeded
PAY-0305008,INV-0205710,ACC-10073,2026-03-08,8616.31,USD,credit_card,succeeded
PAY-0305009,INV-0205711,ACC-10073,2026-04-13,8616.31,USD,ach,succeeded
PAY-0305010,INV-0205712,ACC-10073,2026-05-10,8616.31,USD,ach,succeeded
PAY-0305011,INV-0205715,ACC-10073,2024-03-26,27371.92,USD,wire,succeeded
PAY-0305012,INV-0205716,ACC-10073,2025-02-10,109271.92,USD,ach,succeeded
PAY-0305013,INV-0205717,ACC-10073,2026-03-02,109271.92,USD,wire,succeeded
PAY-0305014,INV-0205718,ACC-10074,2025-03-20,326931.42,USD,ach,succeeded
PAY-0305015,INV-0205720,ACC-10074,2025-03-18,70997.04,USD,credit_card,succeeded
PAY-0305016,INV-0205721,ACC-10074,2025-04-23,70997.04,USD,wire,succeeded
PAY-0305017,INV-0205722,ACC-10074,2025-06-12,70997.04,USD,wire,succeeded
PAY-0305018,INV-0205723,ACC-10074,2025-06-13,100100.73,USD,ach,succeeded
PAY-0305019,INV-0205724,ACC-10074,2025-07-06,100100.73,USD,wire,succeeded
PAY-0305020,INV-0205726,ACC-10074,2025-09-30,100100.73,USD,wire,succeeded
PAY-0305021,INV-0205727,ACC-10074,2025-11-04,100100.73,USD,credit_card,succeeded
PAY-0305022,INV-0205728,ACC-10074,2025-12-03,100100.73,USD,ach,succeeded
PAY-0305023,INV-0205729,ACC-10074,2026-01-14,100100.73,USD,wire,succeeded
PAY-0305024,INV-0205730,ACC-10074,2026-02-08,100100.73,USD,wire,succeeded
PAY-0305025,INV-0205731,ACC-10074,2026-03-08,100100.73,USD,wire,succeeded
PAY-0305026,INV-0205732,ACC-10074,2025-02-16,325361.17,USD,credit_card,succeeded
PAY-0305027,INV-0205733,ACC-10074,2026-02-08,325361.17,USD,ach,succeeded
PAY-0305028,INV-0205734,ACC-10075,2022-06-24,1578428.62,USD,ach,succeeded
PAY-0305029,INV-0205735,ACC-10075,2022-07-05,16428.75,USD,wire,succeeded
PAY-0305030,INV-0205736,ACC-10075,2022-08-14,16428.75,USD,check,succeeded
PAY-0305031,INV-0205737,ACC-10075,2022-08-25,16428.75,USD,ach,succeeded
PAY-0305032,INV-0205738,ACC-10075,2022-09-11,16428.75,USD,wire,succeeded
PAY-0305033,INV-0205740,ACC-10075,2022-11-11,16428.75,USD,wire,succeeded
PAY-0305034,INV-0205741,ACC-10075,2023-01-02,16428.75,USD,credit_card,succeeded
PAY-0305035,INV-0205742,ACC-10075,2023-01-20,16428.75,USD,wire,succeeded
PAY-0305036,INV-0205743,ACC-10075,2023-02-17,16428.75,USD,credit_card,succeeded
PAY-0305037,INV-0205744,ACC-10075,2023-04-10,16428.75,USD,wire,succeeded
PAY-0305038,INV-0205745,ACC-10075,2023-04-15,16428.75,USD,wire,succeeded
PAY-0305039,INV-0205746,ACC-10075,2023-05-15,16428.75,USD,credit_card,succeeded
PAY-0305040,INV-0205747,ACC-10075,2023-06-29,16428.75,USD,wire,succeeded
PAY-0305041,INV-0205748,ACC-10075,2023-07-13,16428.75,USD,ach,succeeded
PAY-0305042,INV-0205749,ACC-10075,2023-09-11,16428.75,USD,wire,succeeded
PAY-0305043,INV-0205750,ACC-10075,2023-09-30,16428.75,USD,wire,succeeded
PAY-0305044,INV-0205751,ACC-10075,2023-10-22,16428.75,USD,wire,succeeded
PAY-0305045,INV-0205752,ACC-10075,2023-11-14,16428.75,USD,wire,succeeded
PAY-0305046,INV-0205753,ACC-10075,2024-01-12,16428.75,USD,check,succeeded
PAY-0305047,INV-0205754,ACC-10075,2024-01-27,16428.75,USD,ach,succeeded
PAY-0305048,INV-0205755,ACC-10075,2024-03-09,16428.75,USD,ach,succeeded
PAY-0305049,INV-0205756,ACC-10075,2024-04-15,16428.75,USD,ach,succeeded
PAY-0305050,INV-0205757,ACC-10075,2024-04-30,16428.75,USD,wire,succeeded
PAY-0305051,INV-0205759,ACC-10075,2024-06-13,16428.75,USD,wire,succeeded
PAY-0305052,INV-0205760,ACC-10075,2024-08-02,16428.75,USD,wire,succeeded
PAY-0305053,INV-0205761,ACC-10075,2024-09-03,16428.75,USD,credit_card,succeeded
PAY-0305054,INV-0205762,ACC-10075,2024-09-15,16428.75,USD,wire,succeeded
PAY-0305055,INV-0205763,ACC-10075,2024-10-12,16428.75,USD,ach,succeeded
PAY-0305056,INV-0205765,ACC-10075,2024-12-10,16428.75,USD,wire,succeeded
PAY-0305057,INV-0205766,ACC-10075,2025-02-06,16428.75,USD,credit_card,succeeded
PAY-0305058,INV-0205767,ACC-10075,2025-02-07,16428.75,USD,credit_card,succeeded
PAY-0305059,INV-0205769,ACC-10075,2025-04-15,16428.75,USD,wire,succeeded
PAY-0305060,INV-0205770,ACC-10075,2025-05-26,16428.75,USD,wire,succeeded
PAY-0305061,INV-0205771,ACC-10075,2025-06-22,16428.75,USD,wire,succeeded
PAY-0305062,INV-0205772,ACC-10075,2022-07-06,410726.11,USD,wire,succeeded
PAY-0305063,INV-0205773,ACC-10075,2023-07-14,410726.11,USD,wire,succeeded
PAY-0305064,INV-0205774,ACC-10075,2024-06-30,410726.11,USD,wire,succeeded
PAY-0305065,INV-0205775,ACC-10075,2025-06-26,410726.11,USD,ach,succeeded
PAY-0305066,INV-0205777,ACC-10075,2022-05-30,57229.0,USD,ach,succeeded
PAY-0305067,INV-0205778,ACC-10075,2022-06-08,57229.0,USD,wire,succeeded
PAY-0305068,INV-0205779,ACC-10075,2022-07-16,57229.0,USD,wire,succeeded
PAY-0305069,INV-0205780,ACC-10075,2022-08-23,57229.0,USD,ach,succeeded
PAY-0305070,INV-0205781,ACC-10075,2022-09-16,57229.0,USD,wire,succeeded
PAY-0305071,INV-0205782,ACC-10075,2022-10-11,57229.0,USD,credit_card,succeeded
PAY-0305072,INV-0205783,ACC-10075,2022-12-09,57229.0,USD,wire,succeeded
PAY-0305073,INV-0205784,ACC-10075,2022-12-15,57229.0,USD,wire,succeeded
PAY-0305074,INV-0205786,ACC-10075,2023-02-26,57229.0,USD,wire,succeeded
PAY-0305075,INV-0205787,ACC-10075,2023-03-22,57229.0,USD,check,succeeded
PAY-0305076,INV-0205788,ACC-10075,2023-05-16,57229.0,USD,wire,succeeded
PAY-0305077,INV-0205789,ACC-10075,2023-06-08,57229.0,USD,wire,succeeded
PAY-0305078,INV-0205790,ACC-10075,2023-06-09,57229.0,USD,credit_card,succeeded
PAY-0305079,INV-0205791,ACC-10075,2023-07-27,57229.0,USD,ach,succeeded
PAY-0305080,INV-0205792,ACC-10075,2023-09-04,57229.0,USD,ach,succeeded
PAY-0305081,INV-0205793,ACC-10075,2023-09-28,57229.0,USD,wire,succeeded
PAY-0305082,INV-0205794,ACC-10075,2023-11-14,57229.0,USD,wire,succeeded
PAY-0305083,INV-0205795,ACC-10075,2023-11-27,57229.0,USD,wire,succeeded
PAY-0305084,INV-0205797,ACC-10075,2024-01-06,57229.0,USD,wire,succeeded
PAY-0305085,INV-0205798,ACC-10075,2024-02-16,57229.0,USD,check,succeeded
PAY-0305086,INV-0205799,ACC-10075,2024-03-24,57229.0,USD,ach,succeeded
PAY-0305087,INV-0205800,ACC-10075,2024-04-15,57229.0,USD,wire,succeeded
PAY-0305088,INV-0205801,ACC-10075,2024-05-22,57229.0,USD,ach,succeeded
PAY-0305089,INV-0205802,ACC-10075,2024-06-14,57229.0,USD,ach,succeeded
PAY-0305090,INV-0205803,ACC-10075,2024-08-01,57229.0,USD,wire,succeeded
PAY-0305091,INV-0205804,ACC-10075,2024-08-19,57229.0,USD,wire,succeeded
PAY-0305092,INV-0205805,ACC-10075,2024-09-21,57229.0,USD,wire,succeeded
PAY-0305093,INV-0205806,ACC-10075,2024-10-29,57229.0,USD,ach,succeeded
PAY-0305094,INV-0205807,ACC-10075,2024-11-17,57229.0,USD,wire,succeeded
PAY-0305095,INV-0205808,ACC-10075,2024-12-20,57229.0,USD,wire,succeeded
PAY-0305096,INV-0205809,ACC-10075,2025-01-13,57229.0,USD,wire,succeeded
PAY-0305097,INV-0205810,ACC-10075,2025-03-07,57229.0,USD,wire,succeeded
PAY-0305098,INV-0205811,ACC-10075,2025-04-15,57229.0,USD,ach,succeeded
PAY-0305099,INV-0205812,ACC-10075,2025-04-26,57229.0,USD,wire,succeeded
PAY-0305100,INV-0205813,ACC-10075,2025-05-24,57229.0,USD,wire,succeeded
PAY-0305101,INV-0205814,ACC-10075,2022-06-11,159860.52,USD,wire,succeeded
PAY-0305102,INV-0205815,ACC-10075,2023-06-03,159860.52,USD,wire,succeeded
PAY-0305103,INV-0205816,ACC-10075,2024-06-06,159860.52,USD,ach,succeeded
PAY-0305104,INV-0205817,ACC-10075,2025-05-13,159860.52,USD,check,succeeded
PAY-0305105,INV-0205818,ACC-10076,2024-02-24,2489250.0,USD,wire,succeeded
PAY-0305106,INV-0205819,ACC-10076,2024-02-21,213815.54,USD,wire,succeeded
PAY-0305107,INV-0205821,ACC-10076,2024-04-06,213815.54,USD,wire,succeeded
PAY-0305108,INV-0205822,ACC-10076,2024-05-15,213815.54,USD,wire,succeeded
PAY-0305109,INV-0205823,ACC-10076,2024-06-07,213815.54,USD,check,succeeded
PAY-0305110,INV-0205824,ACC-10076,2024-07-31,213815.54,USD,wire,succeeded
PAY-0305111,INV-0205825,ACC-10076,2024-08-11,213815.54,USD,wire,succeeded
PAY-0305112,INV-0205826,ACC-10076,2024-09-19,213815.54,USD,wire,succeeded
PAY-0305113,INV-0205827,ACC-10076,2024-11-14,213815.54,USD,check,succeeded
PAY-0305114,INV-0205828,ACC-10076,2024-12-16,213815.54,USD,ach,succeeded
PAY-0305115,INV-0205829,ACC-10076,2024-12-14,213815.54,USD,wire,succeeded
PAY-0305116,INV-0205830,ACC-10076,2025-01-06,213815.54,USD,ach,succeeded
PAY-0305117,INV-0205831,ACC-10076,2025-02-21,213815.54,USD,wire,succeeded
PAY-0305118,INV-0205832,ACC-10076,2025-03-12,213815.54,USD,wire,succeeded
PAY-0305119,INV-0205833,ACC-10076,2025-05-09,213815.54,USD,wire,succeeded
PAY-0305120,INV-0205834,ACC-10076,2025-06-01,213815.54,USD,ach,succeeded
PAY-0305121,INV-0205835,ACC-10076,2025-07-04,213815.54,USD,ach,succeeded
PAY-0305122,INV-0205836,ACC-10076,2025-08-02,213815.54,USD,wire,succeeded
PAY-0305123,INV-0205837,ACC-10076,2025-09-04,213815.54,USD,wire,succeeded
PAY-0305124,INV-0205838,ACC-10076,2025-09-23,213815.54,USD,ach,succeeded
PAY-0305125,INV-0205839,ACC-10076,2025-10-25,213815.54,USD,ach,succeeded
PAY-0305126,INV-0205840,ACC-10076,2025-12-09,213815.54,USD,wire,succeeded
PAY-0305127,INV-0205841,ACC-10076,2025-12-16,213815.54,USD,ach,succeeded
PAY-0305128,INV-0205842,ACC-10076,2026-01-17,213815.54,USD,check,succeeded
PAY-0305129,INV-0205843,ACC-10076,2026-03-10,213815.54,USD,ach,succeeded
PAY-0305130,INV-0205844,ACC-10076,2026-04-06,213815.54,USD,wire,succeeded
PAY-0305131,INV-0205845,ACC-10076,2026-05-11,213815.54,USD,wire,succeeded
PAY-0305132,INV-0205846,ACC-10076,2026-05-06,213815.54,USD,wire,succeeded
PAY-0305133,INV-0205849,ACC-10076,2023-06-12,1194728.57,USD,wire,succeeded
PAY-0305134,INV-0205850,ACC-10076,2023-05-04,292194.12,USD,wire,succeeded
PAY-0305135,INV-0205851,ACC-10076,2023-07-23,292194.12,USD,ach,succeeded
PAY-0305136,INV-0205852,ACC-10076,2023-06-13,292194.12,USD,wire,succeeded
PAY-0305137,INV-0205853,ACC-10076,2023-07-11,292194.12,USD,check,succeeded
PAY-0305138,INV-0205854,ACC-10076,2023-09-13,292194.12,USD,ach,succeeded
PAY-0305139,INV-0205855,ACC-10076,2023-11-23,292194.12,USD,wire,succeeded
PAY-0305140,INV-0205856,ACC-10076,2023-11-30,292194.12,USD,check,succeeded
PAY-0305141,INV-0205857,ACC-10076,2023-12-05,292194.12,USD,ach,succeeded
PAY-0305142,INV-0205858,ACC-10076,2023-12-10,292194.12,USD,wire,succeeded
PAY-0305143,INV-0205859,ACC-10076,2024-03-20,292194.12,USD,wire,succeeded
PAY-0305144,INV-0205861,ACC-10076,2024-04-24,292194.12,USD,wire,succeeded
PAY-0305145,INV-0205862,ACC-10076,2024-05-29,292194.12,USD,wire,succeeded
PAY-0305146,INV-0205863,ACC-10076,2024-06-25,292194.12,USD,wire,succeeded
PAY-0305147,INV-0205864,ACC-10076,2024-08-02,292194.12,USD,ach,succeeded
PAY-0305148,INV-0205865,ACC-10076,2024-08-30,292194.12,USD,wire,succeeded
PAY-0305149,INV-0205866,ACC-10076,2024-08-28,292194.12,USD,ach,succeeded
PAY-0305150,INV-0205867,ACC-10076,2024-11-17,292194.12,USD,wire,succeeded
PAY-0305151,INV-0205868,ACC-10076,2024-11-23,292194.12,USD,wire,succeeded
PAY-0305152,INV-0205869,ACC-10076,2024-11-10,292194.12,USD,wire,succeeded
PAY-0305153,INV-0205870,ACC-10076,2025-02-24,292194.12,USD,ach,succeeded
PAY-0305154,INV-0205872,ACC-10076,2025-02-26,292194.12,USD,wire,succeeded
PAY-0305155,INV-0205873,ACC-10076,2025-05-22,292194.12,USD,wire,succeeded
PAY-0305156,INV-0205874,ACC-10076,2025-05-31,292194.12,USD,wire,succeeded
PAY-0305157,INV-0205875,ACC-10076,2025-07-28,292194.12,USD,credit_card,succeeded
PAY-0305158,INV-0205876,ACC-10076,2025-07-15,292194.12,USD,wire,succeeded
PAY-0305159,INV-0205877,ACC-10076,2025-09-22,292194.12,USD,ach,succeeded
PAY-0305160,INV-0205878,ACC-10076,2025-10-21,292194.12,USD,credit_card,succeeded
PAY-0305161,INV-0205879,ACC-10076,2025-09-14,292194.12,USD,credit_card,succeeded
PAY-0305162,INV-0205880,ACC-10076,2025-12-26,292194.12,USD,wire,succeeded
PAY-0305163,INV-0205881,ACC-10076,2025-11-11,292194.12,USD,wire,succeeded
PAY-0305164,INV-0205882,ACC-10076,2026-01-07,292194.12,USD,ach,succeeded
PAY-0305165,INV-0205883,ACC-10076,2026-03-10,292194.12,USD,check,succeeded
PAY-0305166,INV-0205884,ACC-10076,2026-02-21,292194.12,USD,wire,succeeded
PAY-0305167,INV-0205885,ACC-10076,2026-04-28,292194.12,USD,credit_card,succeeded
PAY-0305168,INV-0205887,ACC-10076,2023-05-18,306415.44,USD,credit_card,succeeded
PAY-0305169,INV-0205888,ACC-10076,2024-06-21,306415.44,USD,wire,succeeded
PAY-0305170,INV-0205889,ACC-10076,2025-05-17,306415.44,USD,wire,succeeded
PAY-0305171,INV-0205890,ACC-10076,2026-05-08,306415.44,USD,credit_card,succeeded
PAY-0305172,INV-0205891,ACC-10076,2023-06-11,247049.97,USD,ach,succeeded
PAY-0305173,INV-0205892,ACC-10076,2023-07-01,969534.88,USD,wire,succeeded
PAY-0305174,INV-0205893,ACC-10076,2023-07-08,969534.88,USD,wire,succeeded
PAY-0305175,INV-0205894,ACC-10076,2023-07-22,969534.88,USD,credit_card,succeeded
PAY-0305176,INV-0205895,ACC-10076,2023-08-25,969534.88,USD,check,succeeded
PAY-0305177,INV-0205896,ACC-10076,2023-10-02,969534.88,USD,ach,succeeded
PAY-0305178,INV-0205897,ACC-10076,2023-10-28,969534.88,USD,credit_card,succeeded
PAY-0305179,INV-0205898,ACC-10076,2023-12-05,969534.88,USD,wire,succeeded
PAY-0305180,INV-0205899,ACC-10076,2024-01-04,969534.88,USD,credit_card,succeeded
PAY-0305181,INV-0205901,ACC-10076,2024-02-13,969534.88,USD,check,succeeded
PAY-0305182,INV-0205902,ACC-10076,2024-03-21,969534.88,USD,wire,succeeded
PAY-0305183,INV-0205903,ACC-10076,2024-05-16,969534.88,USD,wire,succeeded
PAY-0305184,INV-0205904,ACC-10076,2024-06-03,969534.88,USD,wire,succeeded
PAY-0305185,INV-0205905,ACC-10076,2024-06-13,969534.88,USD,ach,succeeded
PAY-0305186,INV-0205906,ACC-10076,2024-07-28,969534.88,USD,ach,succeeded
PAY-0305187,INV-0205907,ACC-10076,2024-08-18,969534.88,USD,wire,succeeded
PAY-0305188,INV-0205908,ACC-10076,2024-09-22,969534.88,USD,check,succeeded
PAY-0305189,INV-0205909,ACC-10076,2024-10-16,969534.88,USD,ach,succeeded
PAY-0305190,INV-0205910,ACC-10076,2024-12-05,969534.88,USD,wire,succeeded
PAY-0305191,INV-0205911,ACC-10076,2025-01-07,969534.88,USD,wire,succeeded
PAY-0305192,INV-0205912,ACC-10076,2025-02-12,969534.88,USD,wire,succeeded
PAY-0305193,INV-0205913,ACC-10076,2025-02-19,969534.88,USD,wire,succeeded
PAY-0305194,INV-0205914,ACC-10076,2025-04-15,969534.88,USD,ach,succeeded
PAY-0305195,INV-0205915,ACC-10076,2025-04-17,969534.88,USD,wire,succeeded
PAY-0305196,INV-0205916,ACC-10076,2025-06-08,969534.88,USD,ach,succeeded
PAY-0305197,INV-0205917,ACC-10076,2025-07-05,969534.88,USD,credit_card,succeeded
PAY-0305198,INV-0205918,ACC-10076,2025-07-19,969534.88,USD,ach,succeeded
PAY-0305199,INV-0205919,ACC-10076,2025-08-15,969534.88,USD,credit_card,succeeded
PAY-0305200,INV-0205920,ACC-10076,2025-09-17,969534.88,USD,ach,succeeded
PAY-0305201,INV-0205921,ACC-10076,2025-11-04,969534.88,USD,wire,succeeded
PAY-0305202,INV-0205922,ACC-10076,2025-11-30,969534.88,USD,wire,succeeded
PAY-0305203,INV-0205923,ACC-10076,2026-01-02,969534.88,USD,wire,succeeded
PAY-0305204,INV-0205924,ACC-10076,2026-01-26,969534.88,USD,wire,succeeded
PAY-0305205,INV-0205925,ACC-10076,2026-02-22,969534.88,USD,ach,succeeded
PAY-0305206,INV-0205926,ACC-10076,2026-04-09,969534.88,USD,wire,succeeded
PAY-0305207,INV-0205927,ACC-10076,2026-05-16,969534.88,USD,wire,succeeded
PAY-0305208,INV-0205928,ACC-10076,2026-05-24,969534.88,USD,wire,succeeded
PAY-0305209,INV-0205929,ACC-10076,2023-05-30,261309.2,USD,credit_card,succeeded
PAY-0305210,INV-0205930,ACC-10076,2024-06-06,261309.2,USD,ach,succeeded
PAY-0305211,INV-0205931,ACC-10076,2025-05-25,261309.2,USD,wire,succeeded
PAY-0305212,INV-0205932,ACC-10076,2026-06-13,261309.2,USD,wire,succeeded
PAY-0305213,INV-0205933,ACC-10077,2024-05-15,40859.8,EUR,wire,succeeded
PAY-0305214,INV-0205934,ACC-10077,2024-06-01,287150.03,EUR,wire,succeeded
PAY-0305215,INV-0205935,ACC-10077,2025-05-15,287150.03,EUR,wire,succeeded
PAY-0305216,INV-0205936,ACC-10077,2022-02-11,554497.35,EUR,credit_card,succeeded
PAY-0305217,INV-0205937,ACC-10077,2022-03-02,197827.12,EUR,credit_card,succeeded
PAY-0305218,INV-0205938,ACC-10077,2022-02-23,197827.12,EUR,wire,succeeded
PAY-0305219,INV-0205939,ACC-10077,2022-03-09,197827.12,EUR,wire,succeeded
PAY-0305220,INV-0205940,ACC-10077,2022-04-18,197827.12,EUR,credit_card,succeeded
PAY-0305221,INV-0205941,ACC-10077,2022-05-07,197827.12,EUR,wire,succeeded
PAY-0305222,INV-0205942,ACC-10077,2022-06-07,197827.12,EUR,credit_card,succeeded
PAY-0305223,INV-0205943,ACC-10077,2022-07-15,197827.12,EUR,credit_card,succeeded
PAY-0305224,INV-0205944,ACC-10077,2022-08-12,197827.12,EUR,credit_card,succeeded
PAY-0305225,INV-0205945,ACC-10077,2022-09-25,197827.12,EUR,ach,succeeded
PAY-0305226,INV-0205946,ACC-10077,2022-10-20,197827.12,EUR,ach,succeeded
PAY-0305227,INV-0205947,ACC-10077,2022-11-30,197827.12,EUR,wire,succeeded
PAY-0305228,INV-0205948,ACC-10077,2023-01-01,197827.12,EUR,wire,succeeded
PAY-0305229,INV-0205949,ACC-10077,2023-01-26,197827.12,EUR,wire,succeeded
PAY-0305230,INV-0205950,ACC-10077,2022-02-26,297428.7,EUR,wire,succeeded
PAY-0305231,INV-0205951,ACC-10077,2023-01-24,297428.7,EUR,wire,succeeded
PAY-0305232,INV-0205952,ACC-10077,2023-09-03,133333.33,EUR,wire,succeeded
PAY-0305233,INV-0205953,ACC-10077,2023-08-24,31981.68,EUR,ach,succeeded
PAY-0305234,INV-0205955,ACC-10077,2023-11-10,31981.68,EUR,credit_card,succeeded
PAY-0305235,INV-0205956,ACC-10077,2023-12-11,31981.68,EUR,wire,succeeded
PAY-0305236,INV-0205957,ACC-10077,2023-12-17,31981.68,EUR,wire,succeeded
PAY-0305237,INV-0205958,ACC-10077,2024-01-19,31981.68,EUR,ach,succeeded
