line_item_id,contract_id,account_id,sku,category,quantity,list_price_usd,discount_pct,unit_price,currency,billing_freq,start_date,end_date
LI-0501594,CON-070174,ACC-10045,SW-NOC-120,software_subscription,560,112.5,0.3,78.75,USD,annual,2023-03-08,2026-03-08
LI-0501595,CON-070174,ACC-10045,WAP-1500,hardware,13,1414.29,0.0,1414.29,USD,one_time,2023-03-08,2026-03-08
LI-0501596,CON-070174,ACC-10045,SUP-PLA-CORE,support,8,27500.0,0.3,19250.0,USD,annual,2023-03-08,2026-03-08
LI-0501597,CON-070174,ACC-10045,SW-ZTN-120,software_subscription,1148,87.5,0.15,74.38,USD,monthly,2023-03-08,2026-03-08
LI-0501598,CON-070174,ACC-10045,LB-1300,hardware,16,55000.0,0.15,46750.0,USD,one_time,2023-03-08,2026-03-08
LI-0501599,CON-070174,ACC-10045,SW-SDC-110,software_subscription,264,350.0,0.2,280.0,USD,monthly,2023-03-08,2026-03-08
LI-0501600,CON-070174,ACC-10045,SW-OBS-120,software_subscription,846,72.5,0.0,72.5,USD,monthly,2023-03-08,2026-03-08
LI-0501601,CON-070175,ACC-10045,AX-1700,hardware,8,12000.0,0.15,10200.0,USD,one_time,2025-01-27,2030-01-27
LI-0501602,CON-070175,ACC-10045,SW-ZTN-130,software_subscription,215,113.75,0.25,85.31,USD,annual,2025-01-27,2030-01-27
LI-0501603,CON-070175,ACC-10045,SUP-PLA-DC,support,13,48125.0,0.1,43312.5,USD,annual,2025-01-27,2030-01-27
LI-0501604,CON-070175,ACC-10045,CR-1400,hardware,26,122142.86,0.25,91607.14,USD,one_time,2025-01-27,2030-01-27
LI-0501605,CON-070175,ACC-10045,SW-SDC-140,software_subscription,870,800.0,0.15,680.0,USD,annual,2025-01-27,2030-01-27
LI-0501606,CON-070175,ACC-10045,CR-1700,hardware,10,180000.0,0.1,162000.0,USD,one_time,2025-01-27,2030-01-27
LI-0501607,CON-070175,ACC-10045,SW-SEC-130,software_subscription,2095,202.5,0.05,192.38,USD,monthly,2025-01-27,2030-01-27
LI-0501608,CON-070175,ACC-10045,SW-OBS-140,software_subscription,2070,120.0,0.3,84.0,USD,annual,2025-01-27,2030-01-27
LI-0501609,CON-070175,ACC-10045,SW-NOC-140,software_subscription,1938,180.0,0.35,117.0,USD,monthly,2025-01-27,2030-01-27
LI-0501610,CON-070175,ACC-10045,CR-1300,hardware,18,102857.14,0.1,92571.43,USD,one_time,2025-01-27,2030-01-27
LI-0501611,CON-070176,ACC-10045,SW-NOC-140,software_subscription,1048,180.0,0.2,144.0,USD,annual,2022-12-11,2025-12-11
LI-0501612,CON-070176,ACC-10045,SUP-BRO-DC,support,2,15750.0,0.15,13387.5,USD,annual,2022-12-11,2025-12-11
LI-0501613,CON-070176,ACC-10045,SW-ZTN-110,software_subscription,1860,61.25,0.15,52.06,USD,monthly,2022-12-11,2025-12-11
LI-0501614,CON-070176,ACC-10045,WAP-1700,hardware,8,1800.0,0.15,1530.0,USD,one_time,2022-12-11,2025-12-11
LI-0501615,CON-070177,ACC-10046,SW-ZTN-140,software_subscription,374,140.0,0.3,98.0,USD,monthly,2024-09-27,2027-09-27
LI-0501616,CON-070177,ACC-10046,WAP-1400,hardware,22,1221.43,0.15,1038.22,USD,one_time,2024-09-27,2027-09-27
LI-0501617,CON-070177,ACC-10046,PS-IE,services,1,180000.0,0.15,153000.0,USD,one_time,2024-09-27,2027-09-27
LI-0501618,CON-070177,ACC-10046,PS-HCA,services,1,18000.0,0.05,17100.0,USD,one_time,2024-09-27,2027-09-27
LI-0501619,CON-070177,ACC-10046,SW-SDC-130,software_subscription,746,650.0,0.0,650.0,USD,monthly,2025-03-25,2027-09-27
LI-0501620,CON-070177,ACC-10046,AX-1600,hardware,3,10642.86,0.2,8514.29,USD,one_time,2024-09-27,2027-09-27
LI-0501621,CON-070177,ACC-10046,LB-1500,hardware,7,75000.0,0.25,56250.0,USD,one_time,2026-07-05,2027-09-27
LI-0501622,CON-070177,ACC-10046,SW-ZTN-130,software_subscription,960,113.75,0.0,113.75,USD,annual,2024-09-27,2027-09-27
LI-0501623,CON-070178,ACC-10046,PS-EE,services,1,320000.0,0.2,256000.0,USD,one_time,2023-01-06,2026-01-06
LI-0501624,CON-070178,ACC-10046,SW-SDC-120,software_subscription,614,500.0,0.05,475.0,USD,monthly,2023-01-06,2026-01-06
LI-0501625,CON-070178,ACC-10046,AX-1700,hardware,11,12000.0,0.15,10200.0,USD,one_time,2023-01-06,2026-01-06
LI-0501626,CON-070178,ACC-10046,SW-ZTN-120,software_subscription,398,87.5,0.0,87.5,USD,monthly,2023-01-06,2026-01-06
LI-0501627,CON-070178,ACC-10046,SW-NOC-110,software_subscription,796,78.75,0.3,55.12,USD,monthly,2023-01-06,2026-01-06
LI-0501628,CON-070178,ACC-10046,SW-ZTN-120,software_subscription,1055,87.5,0.2,70.0,USD,annual,2023-01-06,2026-01-06
LI-0501629,CON-070178,ACC-10046,LB-1600,hardware,18,85000.0,0.15,72250.0,USD,one_time,2023-01-06,2026-01-06
LI-0501630,CON-070178,ACC-10046,PS-IE,services,1,180000.0,0.05,171000.0,USD,one_time,2023-01-06,2026-01-06
LI-0501631,CON-070178,ACC-10046,CR-1700,hardware,20,180000.0,0.1,162000.0,USD,one_time,2023-01-06,2026-01-06
LI-0501632,CON-070178,ACC-10046,CR-1500,hardware,18,141428.57,0.0,141428.57,USD,one_time,2023-01-06,2026-01-06
LI-0501633,CON-070179,ACC-10046,SUP-BRO-EDGE,support,5,4500.0,0.3,3150.0,USD,annual,2023-10-06,2026-10-06
LI-0501634,CON-070179,ACC-10046,SUP-PLA-CORE,support,5,27500.0,0.0,27500.0,USD,annual,2023-10-06,2026-10-06
LI-0501635,CON-070179,ACC-10046,SUP-SIL-CORE,support,1,13500.0,0.2,10800.0,USD,annual,2023-10-06,2026-10-06
LI-0501636,CON-070179,ACC-10046,CR-1100,hardware,16,64285.71,0.25,48214.28,USD,one_time,2023-10-06,2026-10-06
LI-0501637,CON-070179,ACC-10046,PS-NDW,services,1,22000.0,0.05,20900.0,USD,one_time,2023-10-06,2026-10-06
LI-0501638,CON-070180,ACC-10047,LB-1700,hardware,23,95000.0,0.25,71250.0,USD,one_time,2024-11-29,2025-11-28
LI-0501639,CON-070180,ACC-10047,SUP-GOL-CORE,support,17,20000.0,0.15,17000.0,USD,annual,2024-11-29,2025-11-28
LI-0501640,CON-070180,ACC-10047,PS-OT,services,1,38000.0,0.0,38000.0,USD,one_time,2024-11-29,2025-11-28
LI-0501641,CON-070180,ACC-10047,LB-1500,hardware,11,75000.0,0.2,60000.0,USD,one_time,2024-11-29,2025-11-28
LI-0501642,CON-070180,ACC-10047,SW-NOC-120,software_subscription,779,112.5,0.2,90.0,USD,monthly,2025-03-05,2025-11-28
LI-0501643,CON-070180,ACC-10047,SUP-SIL-CORE,support,11,13500.0,0.3,9450.0,USD,annual,2024-11-29,2025-11-28
LI-0501644,CON-070180,ACC-10047,SW-ZTN-140,software_subscription,1722,140.0,0.0,140.0,USD,annual,2024-11-29,2025-11-28
LI-0501645,CON-070180,ACC-10047,SW-OBS-140,software_subscription,902,120.0,0.05,114.0,USD,monthly,2024-11-29,2025-11-28
LI-0501646,CON-070181,ACC-10047,CR-1400,hardware,20,122142.86,0.2,97714.29,USD,one_time,2023-06-07,2026-06-07
LI-0501647,CON-070181,ACC-10047,SW-OBS-110,software_subscription,2093,48.75,0.0,48.75,USD,annual,2023-06-07,2026-06-07
LI-0501648,CON-070181,ACC-10047,PS-NDW,services,1,22000.0,0.1,19800.0,USD,one_time,2023-06-07,2026-06-07
LI-0501649,CON-070181,ACC-10047,AX-1500,hardware,32,9285.71,0.15,7892.85,USD,one_time,2023-06-07,2026-06-07
LI-0501650,CON-070181,ACC-10047,SW-SEC-130,software_subscription,2207,202.5,0.2,162.0,USD,annual,2023-06-07,2026-06-07
LI-0501651,CON-070181,ACC-10047,SW-ZTN-110,software_subscription,1880,61.25,0.15,52.06,USD,annual,2023-06-07,2026-06-07
LI-0501652,CON-070181,ACC-10047,CR-1300,hardware,17,102857.14,0.0,102857.14,USD,one_time,2023-06-07,2026-06-07
LI-0501653,CON-070181,ACC-10047,WAP-1700,hardware,20,1800.0,0.2,1440.0,USD,one_time,2025-04-15,2026-06-07
LI-0501654,CON-070181,ACC-10047,FW-1200,hardware,5,24285.71,0.1,21857.14,USD,one_time,2023-06-07,2026-06-07
LI-0501655,CON-070181,ACC-10047,SUP-GOL-DC,support,5,35000.0,0.3,24500.0,USD,annual,2023-06-07,2026-06-07
LI-0501656,CON-070181,ACC-10047,WAP-1600,hardware,5,1607.14,0.2,1285.71,USD,one_time,2023-06-07,2026-06-07
LI-0501657,CON-070181,ACC-10047,SW-NOC-130,software_subscription,1156,146.25,0.0,146.25,USD,monthly,2023-06-07,2026-06-07
LI-0501658,CON-070181,ACC-10047,SUP-SIL-CORE,support,8,13500.0,0.15,11475.0,USD,annual,2023-06-07,2026-06-07
LI-0501659,CON-070181,ACC-10047,SW-SEC-140,software_subscription,890,250.0,0.25,187.5,USD,annual,2024-08-26,2026-06-07
LI-0501660,CON-070182,ACC-10047,SW-SEC-120,software_subscription,1646,155.0,0.15,131.75,USD,annual,2022-08-04,2024-08-04
LI-0501661,CON-070182,ACC-10047,SW-OBS-120,software_subscription,1830,72.5,0.25,54.38,USD,monthly,2022-08-04,2024-08-04
LI-0501662,CON-070182,ACC-10047,LB-1400,hardware,5,65000.0,0.05,61750.0,USD,one_time,2022-08-04,2024-08-04
LI-0501663,CON-070182,ACC-10047,PS-CID,services,1,140000.0,0.1,126000.0,USD,one_time,2022-08-04,2024-08-04
LI-0501664,CON-070182,ACC-10047,SUP-PLA-EDGE,support,5,13750.0,0.1,12375.0,USD,annual,2022-08-04,2024-08-04
LI-0501665,CON-070183,ACC-10048,SW-ZTN-120,software_subscription,1121,87.5,0.2,70.0,USD,monthly,2025-10-20,2027-10-20
LI-0501666,CON-070183,ACC-10048,SW-SDC-110,software_subscription,908,350.0,0.15,297.5,USD,monthly,2025-10-20,2027-10-20
LI-0501667,CON-070183,ACC-10048,SUP-SIL-CORE,support,1,13500.0,0.05,12825.0,USD,annual,2025-10-20,2027-10-20
LI-0501668,CON-070183,ACC-10048,SUP-PLA-DC,support,5,48125.0,0.15,40906.25,USD,annual,2025-10-20,2027-10-20
LI-0501669,CON-070183,ACC-10048,SW-SEC-110,software_subscription,729,107.5,0.05,102.12,USD,annual,2025-10-20,2027-10-20
LI-0501670,CON-070183,ACC-10048,SW-OBS-110,software_subscription,139,48.75,0.2,39.0,USD,monthly,2025-10-20,2027-10-20
LI-0501671,CON-070183,ACC-10048,PS-OT,services,1,38000.0,0.15,32300.0,USD,one_time,2025-10-20,2027-10-20
LI-0501672,CON-070183,ACC-10048,SW-SEC-140,software_subscription,1273,250.0,0.2,200.0,USD,annual,2025-10-20,2027-10-20
LI-0501673,CON-070183,ACC-10048,SW-SDC-130,software_subscription,375,650.0,0.25,487.5,USD,monthly,2025-10-20,2027-10-20
LI-0501674,CON-070183,ACC-10048,SW-OBS-140,software_subscription,892,120.0,0.25,90.0,USD,annual,2025-10-20,2027-10-20
LI-0501675,CON-070183,ACC-10048,SUP-SIL-CORE,support,12,13500.0,0.25,10125.0,USD,annual,2025-10-20,2027-10-20
LI-0501676,CON-070183,ACC-10048,SUP-PLA-DC,support,7,48125.0,0.1,43312.5,USD,annual,2025-10-20,2027-10-20
LI-0501677,CON-070184,ACC-10048,AX-1600,hardware,19,10642.86,0.1,9578.57,USD,one_time,2024-04-12,2026-04-12
LI-0501678,CON-070184,ACC-10048,SW-SEC-140,software_subscription,212,250.0,0.1,225.0,USD,annual,2024-04-12,2026-04-12
LI-0501679,CON-070184,ACC-10048,SUP-BRO-EDGE,support,3,4500.0,0.2,3600.0,USD,annual,2024-04-12,2026-04-12
LI-0501680,CON-070184,ACC-10048,SUP-GOL-DC,support,14,35000.0,0.05,33250.0,USD,annual,2024-04-12,2026-04-12
LI-0501681,CON-070184,ACC-10048,SW-NOC-110,software_subscription,812,78.75,0.25,59.06,USD,monthly,2024-04-12,2026-04-12
LI-0501682,CON-070184,ACC-10048,CR-1200,hardware,14,83571.43,0.05,79392.86,USD,one_time,2024-04-12,2026-04-12
LI-0501683,CON-070184,ACC-10048,SW-ZTN-120,software_subscription,1308,87.5,0.1,78.75,USD,annual,2024-04-12,2026-04-12
LI-0501684,CON-070184,ACC-10048,SW-NOC-110,software_subscription,1161,78.75,0.2,63.0,USD,monthly,2024-04-12,2026-04-12
LI-0501685,CON-070184,ACC-10048,SUP-PLA-DC,support,1,48125.0,0.1,43312.5,USD,annual,2024-04-12,2026-04-12
LI-0501686,CON-070185,ACC-10048,LB-1600,hardware,19,85000.0,0.2,68000.0,USD,one_time,2023-05-16,2025-05-16
LI-0501687,CON-070185,ACC-10048,SUP-PLA-EDGE,support,14,13750.0,0.25,10312.5,USD,annual,2023-05-16,2025-05-16
LI-0501688,CON-070185,ACC-10048,SUP-PLA-CORE,support,15,27500.0,0.2,22000.0,USD,annual,2023-05-16,2025-05-16
LI-0501689,CON-070185,ACC-10048,SUP-BRO-DC,support,3,15750.0,0.1,14175.0,USD,annual,2023-05-16,2025-05-16
LI-0501690,CON-070185,ACC-10048,SUP-BRO-DC,support,15,15750.0,0.1,14175.0,USD,annual,2023-05-16,2025-05-16
LI-0501691,CON-070185,ACC-10048,SW-NOC-120,software_subscription,809,112.5,0.25,84.38,USD,annual,2023-05-16,2025-05-16
LI-0501692,CON-070185,ACC-10048,SW-SEC-120,software_subscription,720,155.0,0.2,124.0,USD,annual,2023-05-16,2025-05-16
LI-0501693,CON-070185,ACC-10048,WAP-1100,hardware,19,642.86,0.1,578.57,USD,one_time,2023-05-16,2025-05-16
LI-0501694,CON-070185,ACC-10048,SUP-GOL-DC,support,3,35000.0,0.25,26250.0,USD,annual,2023-05-16,2025-05-16
LI-0501695,CON-070185,ACC-10048,LB-1300,hardware,8,55000.0,0.15,46750.0,USD,one_time,2023-05-16,2025-05-16
LI-0501696,CON-070185,ACC-10048,AX-1100,hardware,21,3857.14,0.2,3085.71,USD,one_time,2023-05-16,2025-05-16
LI-0501697,CON-070185,ACC-10048,SUP-GOL-EDGE,support,7,10000.0,0.15,8500.0,USD,annual,2023-05-16,2025-05-16
LI-0501698,CON-070185,ACC-10048,LB-1500,hardware,1,75000.0,0.1,67500.0,USD,one_time,2023-05-16,2025-05-16
LI-0501699,CON-070185,ACC-10048,PS-EE,services,1,320000.0,0.25,240000.0,USD,one_time,2023-07-21,2025-05-16
LI-0501700,CON-070186,ACC-10048,SW-NOC-110,software_subscription,678,78.75,0.3,55.12,USD,monthly,2023-12-26,2025-12-26
LI-0501701,CON-070186,ACC-10048,CR-1500,hardware,12,141428.57,0.3,99000.0,USD,one_time,2023-12-26,2025-12-26
LI-0501702,CON-070186,ACC-10048,AX-1700,hardware,12,12000.0,0.15,10200.0,USD,one_time,2023-12-26,2025-12-26
LI-0501703,CON-070186,ACC-10048,SW-NOC-130,software_subscription,1002,146.25,0.35,95.06,USD,annual,2023-12-26,2025-12-26
LI-0501704,CON-070186,ACC-10048,CR-1300,hardware,12,102857.14,0.35,66857.14,USD,one_time,2023-12-26,2025-12-26
LI-0501705,CON-070187,ACC-10049,SW-OBS-140,software_subscription,620,120.0,0.25,90.0,USD,annual,2024-08-21,2025-08-21
LI-0501706,CON-070187,ACC-10049,PS-NDW,services,1,22000.0,0.1,19800.0,USD,one_time,2024-08-21,2025-08-21
LI-0501707,CON-070187,ACC-10049,FW-1400,hardware,3,40571.43,0.05,38542.86,USD,one_time,2024-08-21,2025-08-21
LI-0501708,CON-070187,ACC-10049,SUP-PLA-CORE,support,15,27500.0,0.3,19250.0,USD,annual,2024-08-21,2025-08-21
LI-0501709,CON-070187,ACC-10049,WAP-1200,hardware,22,835.71,0.25,626.78,USD,one_time,2024-08-21,2025-08-21
LI-0501710,CON-070187,ACC-10049,WAP-1200,hardware,22,835.71,0.25,626.78,USD,one_time,2024-08-21,2025-08-21
LI-0501711,CON-070187,ACC-10049,CR-1600,hardware,9,160714.29,0.15,136607.15,USD,one_time,2025-01-29,2025-08-21
LI-0501712,CON-070187,ACC-10049,SUP-GOL-EDGE,support,11,10000.0,0.15,8500.0,USD,annual,2024-08-21,2025-08-21
LI-0501713,CON-070187,ACC-10049,CR-1400,hardware,20,122142.86,0.1,109928.57,USD,one_time,2024-08-21,2025-08-21
LI-0501714,CON-070187,ACC-10049,SW-SDC-140,software_subscription,1323,800.0,0.1,720.0,USD,annual,2024-08-21,2025-08-21
LI-0501715,CON-070188,ACC-10049,SUP-PLA-CORE,support,5,27500.0,0.15,23375.0,USD,annual,2025-01-31,2028-01-28
LI-0501716,CON-070188,ACC-10049,SW-SDC-110,software_subscription,1008,350.0,0.1,315.0,USD,monthly,2025-01-31,2028-01-28
LI-0501717,CON-070188,ACC-10049,SW-SDC-110,software_subscription,298,350.0,0.1,315.0,USD,annual,2025-01-31,2028-01-28
LI-0501718,CON-070188,ACC-10049,SW-NOC-140,software_subscription,86,180.0,0.0,180.0,USD,monthly,2025-01-31,2028-01-28
LI-0501719,CON-070188,ACC-10049,WAP-1200,hardware,16,835.71,0.05,793.92,USD,one_time,2027-03-02,2028-01-28
LI-0501720,CON-070188,ACC-10049,SW-SEC-140,software_subscription,146,250.0,0.15,212.5,USD,annual,2025-01-31,2028-01-28
LI-0501721,CON-070188,ACC-10049,SUP-SIL-DC,support,13,23625.0,0.15,20081.25,USD,annual,2025-01-31,2028-01-28
LI-0501722,CON-070188,ACC-10049,SW-NOC-110,software_subscription,879,78.75,0.2,63.0,USD,monthly,2025-01-31,2028-01-28
LI-0501723,CON-070188,ACC-10049,FW-1500,hardware,15,48714.29,0.2,38971.43,USD,one_time,2025-01-31,2028-01-28
LI-0501724,CON-070188,ACC-10049,WAP-1700,hardware,7,1800.0,0.1,1620.0,USD,one_time,2025-01-31,2028-01-28
LI-0501725,CON-070188,ACC-10049,SUP-PLA-DC,support,16,48125.0,0.2,38500.0,USD,annual,2025-01-31,2028-01-28
LI-0501726,CON-070189,ACC-10049,WAP-1700,hardware,7,1800.0,0.25,1350.0,USD,one_time,2023-06-24,2028-06-24
LI-0501727,CON-070189,ACC-10049,AX-1700,hardware,22,12000.0,0.2,9600.0,USD,one_time,2023-06-24,2028-06-24
LI-0501728,CON-070189,ACC-10049,PS-NDW,services,1,22000.0,0.0,22000.0,USD,one_time,2023-06-24,2028-06-24
LI-0501729,CON-070189,ACC-10049,PS-NDW,services,1,22000.0,0.3,15400.0,USD,one_time,2023-06-24,2028-06-24
LI-0501730,CON-070189,ACC-10049,SW-SEC-110,software_subscription,815,107.5,0.2,86.0,USD,monthly,2024-09-19,2028-06-24
LI-0501731,CON-070189,ACC-10049,PS-NDW,services,1,22000.0,0.3,15400.0,USD,one_time,2023-06-24,2028-06-24
LI-0501732,CON-070189,ACC-10049,SD-1500,hardware,7,21714.29,0.0,21714.29,USD,one_time,2023-06-24,2028-06-24
LI-0501733,CON-070190,ACC-10049,SW-SEC-140,software_subscription,472,250.0,0.0,250.0,USD,monthly,2024-12-11,2026-12-11
LI-0501734,CON-070190,ACC-10049,PS-EE,services,1,320000.0,0.3,224000.0,USD,one_time,2024-12-11,2026-12-11
LI-0501735,CON-070190,ACC-10049,WAP-1700,hardware,20,1800.0,0.1,1620.0,USD,one_time,2025-06-01,2026-12-11
LI-0501736,CON-070190,ACC-10049,FW-1400,hardware,11,40571.43,0.3,28400.0,USD,one_time,2024-12-11,2026-12-11
LI-0501737,CON-070190,ACC-10049,WAP-1200,hardware,22,835.71,0.3,585.0,USD,one_time,2024-12-11,2026-12-11
LI-0501738,CON-070190,ACC-10049,FW-1700,hardware,1,65000.0,0.15,55250.0,USD,one_time,2024-12-11,2026-12-11
LI-0501739,CON-070190,ACC-10049,SW-NOC-110,software_subscription,146,78.75,0.05,74.81,USD,annual,2024-12-11,2026-12-11
LI-0501740,CON-070190,ACC-10049,PS-OT,services,1,38000.0,0.15,32300.0,USD,one_time,2024-12-11,2026-12-11
LI-0501741,CON-070191,ACC-10049,SW-SDC-120,software_subscription,401,500.0,0.05,475.0,USD,monthly,2025-05-27,2030-05-27
LI-0501742,CON-070191,ACC-10049,SUP-GOL-CORE,support,11,20000.0,0.1,18000.0,USD,annual,2025-05-27,2030-05-27
LI-0501743,CON-070191,ACC-10049,CR-1100,hardware,3,64285.71,0.1,57857.14,USD,one_time,2025-05-27,2030-05-27
LI-0501744,CON-070191,ACC-10049,PS-NDW,services,1,22000.0,0.3,15400.0,USD,one_time,2025-05-27,2030-05-27
LI-0501745,CON-070191,ACC-10049,SW-OBS-140,software_subscription,1472,120.0,0.05,114.0,USD,monthly,2025-05-27,2030-05-27
LI-0501746,CON-070192,ACC-10050,SUP-GOL-EDGE,support,4,10000.0,0.25,6944.44,EUR,annual,2023-03-07,2025-03-07
LI-0501747,CON-070192,ACC-10050,SW-SEC-110,software_subscription,1656,107.5,0.15,84.61,EUR,monthly,2023-03-07,2025-03-07
LI-0501748,CON-070192,ACC-10050,CR-1100,hardware,2,64285.71,0.0,59523.81,EUR,one_time,2023-03-07,2025-03-07
LI-0501749,CON-070192,ACC-10050,CR-1600,hardware,9,160714.29,0.0,148809.53,EUR,one_time,2023-03-07,2025-03-07
LI-0501750,CON-070192,ACC-10050,SUP-BRO-CORE,support,4,9000.0,0.25,6250.0,EUR,annual,2023-03-07,2025-03-07
LI-0501751,CON-070192,ACC-10050,SW-ZTN-140,software_subscription,930,140.0,0.35,84.26,EUR,monthly,2023-03-07,2025-03-07
LI-0501752,CON-070192,ACC-10050,LB-1300,hardware,9,55000.0,0.1,45833.33,EUR,one_time,2023-03-07,2025-03-07
LI-0501753,CON-070192,ACC-10050,SW-SEC-110,software_subscription,170,107.5,0.3,69.68,EUR,annual,2023-03-07,2025-03-07
LI-0501754,CON-070192,ACC-10050,SW-SDC-120,software_subscription,1455,500.0,0.3,324.07,EUR,monthly,2023-03-07,2025-03-07
LI-0501755,CON-070192,ACC-10050,SD-1100,hardware,14,9142.86,0.15,7195.77,EUR,one_time,2023-03-07,2025-03-07
LI-0501756,CON-070192,ACC-10050,LB-1100,hardware,27,35000.0,0.15,27546.3,EUR,one_time,2023-03-07,2025-03-07
LI-0501757,CON-070192,ACC-10050,SUP-GOL-EDGE,support,4,10000.0,0.2,7407.41,EUR,annual,2023-03-07,2025-03-07
LI-0501758,CON-070192,ACC-10050,LB-1600,hardware,22,85000.0,0.15,66898.15,EUR,one_time,2023-03-07,2025-03-07
LI-0501759,CON-070193,ACC-10050,SUP-SIL-CORE,support,2,13500.0,0.15,10625.0,EUR,annual,2025-11-27,2027-11-27
LI-0501760,CON-070193,ACC-10050,SUP-BRO-EDGE,support,9,4500.0,0.25,3125.0,EUR,annual,2025-11-27,2027-11-27
LI-0501761,CON-070193,ACC-10050,WAP-1500,hardware,19,1414.29,0.15,1113.1,EUR,one_time,2025-11-27,2027-11-27
LI-0501762,CON-070193,ACC-10050,LB-1500,hardware,4,75000.0,0.1,62500.0,EUR,one_time,2025-11-27,2027-11-27
LI-0501763,CON-070193,ACC-10050,LB-1500,hardware,17,75000.0,0.2,55555.56,EUR,one_time,2025-11-27,2027-11-27
LI-0501764,CON-070193,ACC-10050,SW-SDC-110,software_subscription,1076,350.0,0.0,324.07,EUR,annual,2025-11-27,2027-11-27
LI-0501765,CON-070194,ACC-10050,PS-MS,services,1,95000.0,0.15,74768.52,EUR,one_time,2022-11-24,2025-11-24
LI-0501766,CON-070194,ACC-10050,PS-IS,services,1,45000.0,0.2,33333.33,EUR,one_time,2022-11-24,2025-11-24
LI-0501767,CON-070194,ACC-10050,LB-1500,hardware,19,75000.0,0.25,52083.33,EUR,one_time,2022-11-24,2025-11-24
LI-0501768,CON-070194,ACC-10050,SUP-PLA-DC,support,22,48125.0,0.15,37876.16,EUR,annual,2022-11-24,2025-11-24
LI-0501769,CON-070194,ACC-10050,SW-SEC-140,software_subscription,811,250.0,0.0,231.48,EUR,monthly,2022-11-24,2025-11-24
LI-0501770,CON-070194,ACC-10050,SW-ZTN-120,software_subscription,361,87.5,0.15,68.87,EUR,annual,2022-11-24,2025-11-24
LI-0501771,CON-070194,ACC-10050,SUP-BRO-EDGE,support,22,4500.0,0.2,3333.33,EUR,annual,2022-11-24,2025-11-24
LI-0501772,CON-070194,ACC-10050,AX-1300,hardware,27,6571.43,0.15,5171.96,EUR,one_time,2022-11-24,2025-11-24
LI-0501773,CON-070194,ACC-10050,SUP-SIL-CORE,support,7,13500.0,0.25,9375.0,EUR,annual,2022-11-24,2025-11-24
LI-0501774,CON-070194,ACC-10050,SW-NOC-120,software_subscription,1688,112.5,0.15,88.54,EUR,monthly,2022-11-24,2025-11-24
LI-0501775,CON-070194,ACC-10050,CR-1700,hardware,22,180000.0,0.3,116666.67,EUR,one_time,2022-11-24,2025-11-24
LI-0501776,CON-070194,ACC-10050,WAP-1200,hardware,27,835.71,0.0,773.81,EUR,one_time,2022-11-24,2025-11-24
LI-0501777,CON-070194,ACC-10050,SW-OBS-140,software_subscription,883,120.0,0.2,88.89,EUR,annual,2022-11-24,2025-11-24
LI-0501778,CON-070195,ACC-10051,SUP-SIL-DC,support,1,23625.0,0.2,18900.0,USD,annual,2025-06-06,2026-06-06
LI-0501779,CON-070195,ACC-10051,SW-NOC-110,software_subscription,196,78.75,0.15,66.94,USD,monthly,2025-06-06,2026-06-06
LI-0501780,CON-070195,ACC-10051,FW-1400,hardware,1,40571.43,0.1,36514.29,USD,one_time,2025-06-06,2026-06-06
LI-0501781,CON-070195,ACC-10051,SUP-BRO-EDGE,support,4,4500.0,0.1,4050.0,USD,annual,2025-06-06,2026-06-06
LI-0501782,CON-070195,ACC-10051,SW-ZTN-130,software_subscription,67,113.75,0.25,85.31,USD,monthly,2025-06-06,2026-06-06
LI-0501783,CON-070195,ACC-10051,WAP-1400,hardware,5,1221.43,0.1,1099.29,USD,one_time,2025-06-06,2026-06-06
LI-0501784,CON-070195,ACC-10051,SW-ZTN-140,software_subscription,296,140.0,0.25,105.0,USD,annual,2025-06-06,2026-06-06
LI-0501785,CON-070195,ACC-10051,SUP-GOL-CORE,support,2,20000.0,0.2,16000.0,USD,annual,2025-06-06,2026-06-06
LI-0501786,CON-070196,ACC-10052,WAP-1300,hardware,1,1028.57,0.15,874.28,USD,one_time,2023-04-20,2024-04-20
LI-0501787,CON-070196,ACC-10052,SW-NOC-130,software_subscription,201,146.25,0.25,109.69,USD,monthly,2023-04-20,2024-04-20
LI-0501788,CON-070196,ACC-10052,SW-SEC-120,software_subscription,77,155.0,0.15,131.75,USD,annual,2023-04-20,2024-04-20
LI-0501789,CON-070196,ACC-10052,SUP-GOL-CORE,support,1,20000.0,0.1,18000.0,USD,annual,2023-04-20,2024-04-20
LI-0501790,CON-070196,ACC-10052,AX-1200,hardware,1,5214.29,0.3,3650.0,USD,one_time,2023-04-20,2024-04-20
