usage_id,account_id,entitlement_id,sku,period_month,quantity_used
USE-0922509,ACC-10102,ENT-0801703,SW-NOC-110,2023-02-01,71
USE-0922510,ACC-10102,ENT-0801703,SW-NOC-110,2023-03-01,72
USE-0922511,ACC-10102,ENT-0801704,SW-SDC-140,2022-03-01,42
USE-0922512,ACC-10102,ENT-0801704,SW-SDC-140,2022-04-01,43
USE-0922513,ACC-10102,ENT-0801704,SW-SDC-140,2022-05-01,44
USE-0922514,ACC-10102,ENT-0801704,SW-SDC-140,2022-06-01,45
USE-0922515,ACC-10102,ENT-0801704,SW-SDC-140,2022-07-01,46
USE-0922516,ACC-10102,ENT-0801704,SW-SDC-140,2022-08-01,48
USE-0922517,ACC-10102,ENT-0801704,SW-SDC-140,2022-09-01,49
USE-0922518,ACC-10102,ENT-0801704,SW-SDC-140,2022-10-01,50
USE-0922519,ACC-10102,ENT-0801704,SW-SDC-140,2022-11-01,51
USE-0922520,ACC-10102,ENT-0801704,SW-SDC-140,2022-12-01,52
USE-0922521,ACC-10102,ENT-0801704,SW-SDC-140,2023-01-01,53
USE-0922522,ACC-10102,ENT-0801704,SW-SDC-140,2023-02-01,54
USE-0922523,ACC-10102,ENT-0801704,SW-SDC-140,2023-03-01,55
USE-0922524,ACC-10102,ENT-0801705,SW-ZTN-140,2022-03-01,606
USE-0922525,ACC-10102,ENT-0801705,SW-ZTN-140,2022-04-01,598
USE-0922526,ACC-10102,ENT-0801705,SW-ZTN-140,2022-05-01,589
USE-0922527,ACC-10102,ENT-0801705,SW-ZTN-140,2022-06-01,580
USE-0922528,ACC-10102,ENT-0801705,SW-ZTN-140,2022-07-01,571
USE-0922529,ACC-10102,ENT-0801705,SW-ZTN-140,2022-08-01,562
USE-0922530,ACC-10102,ENT-0801705,SW-ZTN-140,2022-09-01,553
USE-0922531,ACC-10102,ENT-0801705,SW-ZTN-140,2022-10-01,544
USE-0922532,ACC-10102,ENT-0801705,SW-ZTN-140,2022-11-01,536
USE-0922533,ACC-10102,ENT-0801705,SW-ZTN-140,2022-12-01,527
USE-0922534,ACC-10102,ENT-0801705,SW-ZTN-140,2023-01-01,518
USE-0922535,ACC-10102,ENT-0801705,SW-ZTN-140,2023-02-01,509
USE-0922536,ACC-10102,ENT-0801705,SW-ZTN-140,2023-03-01,500
USE-0922537,ACC-10102,ENT-0801706,SW-SEC-120,2022-06-01,111
USE-0922538,ACC-10102,ENT-0801706,SW-SEC-120,2022-07-01,110
USE-0922539,ACC-10102,ENT-0801706,SW-SEC-120,2022-08-01,109
USE-0922540,ACC-10102,ENT-0801706,SW-SEC-120,2022-09-01,107
USE-0922541,ACC-10102,ENT-0801706,SW-SEC-120,2022-10-01,106
USE-0922542,ACC-10102,ENT-0801706,SW-SEC-120,2022-11-01,105
USE-0922543,ACC-10102,ENT-0801706,SW-SEC-120,2022-12-01,103
USE-0922544,ACC-10102,ENT-0801706,SW-SEC-120,2023-01-01,102
USE-0922545,ACC-10102,ENT-0801706,SW-SEC-120,2023-02-01,101
USE-0922546,ACC-10102,ENT-0801706,SW-SEC-120,2023-03-01,99
USE-0922547,ACC-10102,ENT-0801709,SW-SDC-120,2022-03-01,542
USE-0922548,ACC-10102,ENT-0801709,SW-SDC-120,2022-04-01,535
USE-0922549,ACC-10102,ENT-0801709,SW-SDC-120,2022-05-01,528
USE-0922550,ACC-10102,ENT-0801709,SW-SDC-120,2022-06-01,521
USE-0922551,ACC-10102,ENT-0801709,SW-SDC-120,2022-07-01,514
USE-0922552,ACC-10102,ENT-0801709,SW-SDC-120,2022-08-01,508
USE-0922553,ACC-10102,ENT-0801709,SW-SDC-120,2022-09-01,501
USE-0922554,ACC-10102,ENT-0801709,SW-SDC-120,2022-10-01,494
USE-0922555,ACC-10102,ENT-0801709,SW-SDC-120,2022-11-01,487
USE-0922556,ACC-10102,ENT-0801709,SW-SDC-120,2022-12-01,480
USE-0922557,ACC-10102,ENT-0801709,SW-SDC-120,2023-01-01,473
USE-0922558,ACC-10102,ENT-0801709,SW-SDC-120,2023-02-01,466
USE-0922559,ACC-10102,ENT-0801709,SW-SDC-120,2023-03-01,460
USE-0922560,ACC-10102,ENT-0801710,SW-ZTN-140,2023-06-01,592
USE-0922561,ACC-10102,ENT-0801710,SW-ZTN-140,2023-07-01,596
USE-0922562,ACC-10102,ENT-0801710,SW-ZTN-140,2023-08-01,601
USE-0922563,ACC-10102,ENT-0801710,SW-ZTN-140,2023-09-01,605
USE-0922564,ACC-10102,ENT-0801710,SW-ZTN-140,2023-10-01,609
USE-0922565,ACC-10102,ENT-0801710,SW-ZTN-140,2023-11-01,613
USE-0922566,ACC-10102,ENT-0801710,SW-ZTN-140,2023-12-01,617
USE-0922567,ACC-10102,ENT-0801710,SW-ZTN-140,2024-01-01,621
USE-0922568,ACC-10102,ENT-0801710,SW-ZTN-140,2024-02-01,625
USE-0922569,ACC-10102,ENT-0801710,SW-ZTN-140,2024-03-01,630
USE-0922570,ACC-10102,ENT-0801710,SW-ZTN-140,2024-04-01,634
USE-0922571,ACC-10102,ENT-0801710,SW-ZTN-140,2024-05-01,638
USE-0922572,ACC-10102,ENT-0801710,SW-ZTN-140,2024-06-01,642
USE-0922573,ACC-10102,ENT-0801710,SW-ZTN-140,2024-07-01,646
USE-0922574,ACC-10102,ENT-0801710,SW-ZTN-140,2024-08-01,650
USE-0922575,ACC-10102,ENT-0801710,SW-ZTN-140,2024-09-01,654
USE-0922576,ACC-10102,ENT-0801710,SW-ZTN-140,2024-10-01,659
USE-0922577,ACC-10102,ENT-0801710,SW-ZTN-140,2024-11-01,663
USE-0922578,ACC-10102,ENT-0801710,SW-ZTN-140,2024-12-01,667
USE-0922579,ACC-10102,ENT-0801710,SW-ZTN-140,2025-01-01,671
USE-0922580,ACC-10102,ENT-0801710,SW-ZTN-140,2025-02-01,675
USE-0922581,ACC-10102,ENT-0801710,SW-ZTN-140,2025-03-01,679
USE-0922582,ACC-10102,ENT-0801710,SW-ZTN-140,2025-04-01,683
USE-0922583,ACC-10102,ENT-0801710,SW-ZTN-140,2025-05-01,688
USE-0922584,ACC-10102,ENT-0801710,SW-ZTN-140,2025-06-01,692
USE-0922585,ACC-10102,ENT-0801710,SW-ZTN-140,2025-07-01,696
USE-0922586,ACC-10102,ENT-0801710,SW-ZTN-140,2025-08-01,700
USE-0922587,ACC-10102,ENT-0801710,SW-ZTN-140,2025-09-01,704
USE-0922588,ACC-10102,ENT-0801710,SW-ZTN-140,2025-10-01,708
USE-0922589,ACC-10102,ENT-0801710,SW-ZTN-140,2025-11-01,712
USE-0922590,ACC-10102,ENT-0801710,SW-ZTN-140,2025-12-01,717
USE-0922591,ACC-10102,ENT-0801710,SW-ZTN-140,2026-01-01,721
USE-0922592,ACC-10102,ENT-0801710,SW-ZTN-140,2026-02-01,725
USE-0922593,ACC-10102,ENT-0801710,SW-ZTN-140,2026-03-01,729
USE-0922594,ACC-10102,ENT-0801710,SW-ZTN-140,2026-04-01,733
USE-0922595,ACC-10102,ENT-0801710,SW-ZTN-140,2026-05-01,737
USE-0922596,ACC-10102,ENT-0801711,SW-SDC-140,2023-06-01,524
USE-0922597,ACC-10102,ENT-0801711,SW-SDC-140,2023-07-01,529
USE-0922598,ACC-10102,ENT-0801711,SW-SDC-140,2023-08-01,534
USE-0922599,ACC-10102,ENT-0801711,SW-SDC-140,2023-09-01,539
USE-0922600,ACC-10102,ENT-0801711,SW-SDC-140,2023-10-01,545
USE-0922601,ACC-10102,ENT-0801711,SW-SDC-140,2023-11-01,550
USE-0922602,ACC-10102,ENT-0801711,SW-SDC-140,2023-12-01,555
USE-0922603,ACC-10102,ENT-0801711,SW-SDC-140,2024-01-01,560
USE-0922604,ACC-10102,ENT-0801711,SW-SDC-140,2024-02-01,565
USE-0922605,ACC-10102,ENT-0801711,SW-SDC-140,2024-03-01,571
USE-0922606,ACC-10102,ENT-0801711,SW-SDC-140,2024-04-01,576
USE-0922607,ACC-10102,ENT-0801711,SW-SDC-140,2024-05-01,581
USE-0922608,ACC-10102,ENT-0801711,SW-SDC-140,2024-06-01,586
USE-0922609,ACC-10102,ENT-0801711,SW-SDC-140,2024-07-01,592
USE-0922610,ACC-10102,ENT-0801711,SW-SDC-140,2024-08-01,597
USE-0922611,ACC-10102,ENT-0801711,SW-SDC-140,2024-09-01,602
USE-0922612,ACC-10102,ENT-0801711,SW-SDC-140,2024-10-01,607
USE-0922613,ACC-10102,ENT-0801711,SW-SDC-140,2024-11-01,613
USE-0922614,ACC-10102,ENT-0801711,SW-SDC-140,2024-12-01,618
USE-0922615,ACC-10102,ENT-0801711,SW-SDC-140,2025-01-01,623
USE-0922616,ACC-10102,ENT-0801711,SW-SDC-140,2025-02-01,628
USE-0922617,ACC-10102,ENT-0801711,SW-SDC-140,2025-03-01,634
USE-0922618,ACC-10102,ENT-0801711,SW-SDC-140,2025-04-01,639
USE-0922619,ACC-10102,ENT-0801711,SW-SDC-140,2025-05-01,644
USE-0922620,ACC-10102,ENT-0801711,SW-SDC-140,2025-06-01,649
USE-0922621,ACC-10102,ENT-0801711,SW-SDC-140,2025-07-01,655
USE-0922622,ACC-10102,ENT-0801711,SW-SDC-140,2025-08-01,660
USE-0922623,ACC-10102,ENT-0801711,SW-SDC-140,2025-09-01,665
USE-0922624,ACC-10102,ENT-0801711,SW-SDC-140,2025-10-01,670
USE-0922625,ACC-10102,ENT-0801711,SW-SDC-140,2025-11-01,676
USE-0922626,ACC-10102,ENT-0801711,SW-SDC-140,2025-12-01,681
USE-0922627,ACC-10102,ENT-0801711,SW-SDC-140,2026-01-01,686
USE-0922628,ACC-10102,ENT-0801711,SW-SDC-140,2026-02-01,691
USE-0922629,ACC-10102,ENT-0801711,SW-SDC-140,2026-03-01,697
USE-0922630,ACC-10102,ENT-0801711,SW-SDC-140,2026-04-01,702
USE-0922631,ACC-10102,ENT-0801711,SW-SDC-140,2026-05-01,707
USE-0922632,ACC-10102,ENT-0801713,SW-ZTN-110,2023-06-01,180
USE-0922633,ACC-10102,ENT-0801713,SW-ZTN-110,2023-07-01,178
USE-0922634,ACC-10102,ENT-0801713,SW-ZTN-110,2023-08-01,176
USE-0922635,ACC-10102,ENT-0801713,SW-ZTN-110,2023-09-01,174
USE-0922636,ACC-10102,ENT-0801713,SW-ZTN-110,2023-10-01,172
USE-0922637,ACC-10102,ENT-0801713,SW-ZTN-110,2023-11-01,170
USE-0922638,ACC-10102,ENT-0801713,SW-ZTN-110,2023-12-01,168
USE-0922639,ACC-10102,ENT-0801713,SW-ZTN-110,2024-01-01,167
USE-0922640,ACC-10102,ENT-0801713,SW-ZTN-110,2024-02-01,165
USE-0922641,ACC-10102,ENT-0801713,SW-ZTN-110,2024-03-01,163
USE-0922642,ACC-10102,ENT-0801713,SW-ZTN-110,2024-04-01,161
USE-0922643,ACC-10102,ENT-0801713,SW-ZTN-110,2024-05-01,159
USE-0922644,ACC-10102,ENT-0801713,SW-ZTN-110,2024-06-01,157
USE-0922645,ACC-10102,ENT-0801713,SW-ZTN-110,2024-07-01,155
USE-0922646,ACC-10102,ENT-0801713,SW-ZTN-110,2024-08-01,153
USE-0922647,ACC-10102,ENT-0801713,SW-ZTN-110,2024-09-01,151
USE-0922648,ACC-10102,ENT-0801713,SW-ZTN-110,2024-10-01,149
USE-0922649,ACC-10102,ENT-0801713,SW-ZTN-110,2024-11-01,147
USE-0922650,ACC-10102,ENT-0801713,SW-ZTN-110,2024-12-01,145
USE-0922651,ACC-10102,ENT-0801713,SW-ZTN-110,2025-01-01,143
USE-0922652,ACC-10102,ENT-0801713,SW-ZTN-110,2025-02-01,141
USE-0922653,ACC-10102,ENT-0801713,SW-ZTN-110,2025-03-01,139
USE-0922654,ACC-10102,ENT-0801713,SW-ZTN-110,2025-04-01,137
USE-0922655,ACC-10102,ENT-0801713,SW-ZTN-110,2025-05-01,135
USE-0922656,ACC-10102,ENT-0801713,SW-ZTN-110,2025-06-01,133
USE-0922657,ACC-10102,ENT-0801713,SW-ZTN-110,2025-07-01,131
USE-0922658,ACC-10102,ENT-0801713,SW-ZTN-110,2025-08-01,129
USE-0922659,ACC-10102,ENT-0801713,SW-ZTN-110,2025-09-01,127
USE-0922660,ACC-10102,ENT-0801713,SW-ZTN-110,2025-10-01,125
USE-0922661,ACC-10102,ENT-0801713,SW-ZTN-110,2025-11-01,123
USE-0922662,ACC-10102,ENT-0801713,SW-ZTN-110,2025-12-01,121
USE-0922663,ACC-10102,ENT-0801713,SW-ZTN-110,2026-01-01,119
USE-0922664,ACC-10102,ENT-0801713,SW-ZTN-110,2026-02-01,117
USE-0922665,ACC-10102,ENT-0801713,SW-ZTN-110,2026-03-01,115
USE-0922666,ACC-10102,ENT-0801713,SW-ZTN-110,2026-04-01,113
USE-0922667,ACC-10102,ENT-0801713,SW-ZTN-110,2026-05-01,111
USE-0922668,ACC-10103,ENT-0801716,SW-NOC-120,2024-02-01,93
USE-0922669,ACC-10103,ENT-0801716,SW-NOC-120,2024-03-01,94
USE-0922670,ACC-10103,ENT-0801716,SW-NOC-120,2024-04-01,95
USE-0922671,ACC-10103,ENT-0801716,SW-NOC-120,2024-05-01,97
USE-0922672,ACC-10103,ENT-0801716,SW-NOC-120,2024-06-01,98
USE-0922673,ACC-10103,ENT-0801716,SW-NOC-120,2024-07-01,100
USE-0922674,ACC-10103,ENT-0801716,SW-NOC-120,2024-08-01,101
USE-0922675,ACC-10103,ENT-0801716,SW-NOC-120,2024-09-01,103
USE-0922676,ACC-10103,ENT-0801716,SW-NOC-120,2024-10-01,104
USE-0922677,ACC-10103,ENT-0801716,SW-NOC-120,2024-11-01,105
USE-0922678,ACC-10103,ENT-0801716,SW-NOC-120,2024-12-01,107
USE-0922679,ACC-10103,ENT-0801716,SW-NOC-120,2025-01-01,108
USE-0922680,ACC-10103,ENT-0801716,SW-NOC-120,2025-02-01,110
USE-0922681,ACC-10103,ENT-0801716,SW-NOC-120,2025-03-01,111
USE-0922682,ACC-10103,ENT-0801716,SW-NOC-120,2025-04-01,113
USE-0922683,ACC-10103,ENT-0801716,SW-NOC-120,2025-05-01,114
USE-0922684,ACC-10103,ENT-0801716,SW-NOC-120,2025-06-01,115
USE-0922685,ACC-10103,ENT-0801716,SW-NOC-120,2025-07-01,117
USE-0922686,ACC-10103,ENT-0801716,SW-NOC-120,2025-08-01,118
USE-0922687,ACC-10103,ENT-0801716,SW-NOC-120,2025-09-01,120
USE-0922688,ACC-10103,ENT-0801716,SW-NOC-120,2025-10-01,121
USE-0922689,ACC-10103,ENT-0801716,SW-NOC-120,2025-11-01,122
USE-0922690,ACC-10103,ENT-0801716,SW-NOC-120,2025-12-01,124
USE-0922691,ACC-10103,ENT-0801716,SW-NOC-120,2026-01-01,125
USE-0922692,ACC-10103,ENT-0801716,SW-NOC-120,2026-02-01,127
USE-0922693,ACC-10103,ENT-0801716,SW-NOC-120,2026-03-01,128
USE-0922694,ACC-10103,ENT-0801716,SW-NOC-120,2026-04-01,130
USE-0922695,ACC-10103,ENT-0801716,SW-NOC-120,2026-05-01,131
USE-0922696,ACC-10103,ENT-0801717,SW-NOC-110,2024-02-01,90
USE-0922697,ACC-10103,ENT-0801717,SW-NOC-110,2024-03-01,88
USE-0922698,ACC-10103,ENT-0801717,SW-NOC-110,2024-04-01,87
USE-0922699,ACC-10103,ENT-0801717,SW-NOC-110,2024-05-01,86
USE-0922700,ACC-10103,ENT-0801717,SW-NOC-110,2024-06-01,85
USE-0922701,ACC-10103,ENT-0801717,SW-NOC-110,2024-07-01,84
USE-0922702,ACC-10103,ENT-0801717,SW-NOC-110,2024-08-01,83
USE-0922703,ACC-10103,ENT-0801717,SW-NOC-110,2024-09-01,82
USE-0922704,ACC-10103,ENT-0801717,SW-NOC-110,2024-10-01,81
USE-0922705,ACC-10103,ENT-0801717,SW-NOC-110,2024-11-01,79
USE-0922706,ACC-10103,ENT-0801717,SW-NOC-110,2024-12-01,78
USE-0922707,ACC-10103,ENT-0801717,SW-NOC-110,2025-01-01,77
USE-0922708,ACC-10103,ENT-0801717,SW-NOC-110,2025-02-01,76
USE-0922709,ACC-10103,ENT-0801717,SW-NOC-110,2025-03-01,75
USE-0922710,ACC-10103,ENT-0801717,SW-NOC-110,2025-04-01,74
USE-0922711,ACC-10103,ENT-0801717,SW-NOC-110,2025-05-01,73
USE-0922712,ACC-10103,ENT-0801717,SW-NOC-110,2025-06-01,72
USE-0922713,ACC-10103,ENT-0801717,SW-NOC-110,2025-07-01,70
USE-0922714,ACC-10103,ENT-0801717,SW-NOC-110,2025-08-01,69
USE-0922715,ACC-10103,ENT-0801717,SW-NOC-110,2025-09-01,68
USE-0922716,ACC-10103,ENT-0801717,SW-NOC-110,2025-10-01,67
USE-0922717,ACC-10103,ENT-0801717,SW-NOC-110,2025-11-01,66
USE-0922718,ACC-10103,ENT-0801717,SW-NOC-110,2025-12-01,65
USE-0922719,ACC-10103,ENT-0801717,SW-NOC-110,2026-01-01,64
USE-0922720,ACC-10103,ENT-0801717,SW-NOC-110,2026-02-01,63
USE-0922721,ACC-10103,ENT-0801717,SW-NOC-110,2026-03-01,61
USE-0922722,ACC-10103,ENT-0801717,SW-NOC-110,2026-04-01,60
USE-0922723,ACC-10103,ENT-0801717,SW-NOC-110,2026-05-01,59
USE-0922724,ACC-10103,ENT-0801718,SW-OBS-140,2024-02-01,144
USE-0922725,ACC-10103,ENT-0801718,SW-OBS-140,2024-03-01,145
USE-0922726,ACC-10103,ENT-0801718,SW-OBS-140,2024-04-01,146
USE-0922727,ACC-10103,ENT-0801718,SW-OBS-140,2024-05-01,146
USE-0922728,ACC-10103,ENT-0801718,SW-OBS-140,2024-06-01,147
USE-0922729,ACC-10103,ENT-0801718,SW-OBS-140,2024-07-01,148
USE-0922730,ACC-10103,ENT-0801718,SW-OBS-140,2024-08-01,149
USE-0922731,ACC-10103,ENT-0801718,SW-OBS-140,2024-09-01,149
USE-0922732,ACC-10103,ENT-0801718,SW-OBS-140,2024-10-01,150
USE-0922733,ACC-10103,ENT-0801718,SW-OBS-140,2024-11-01,151
USE-0922734,ACC-10103,ENT-0801718,SW-OBS-140,2024-12-01,151
USE-0922735,ACC-10103,ENT-0801718,SW-OBS-140,2025-01-01,152
USE-0922736,ACC-10103,ENT-0801718,SW-OBS-140,2025-02-01,153
USE-0922737,ACC-10103,ENT-0801718,SW-OBS-140,2025-03-01,153
USE-0922738,ACC-10103,ENT-0801718,SW-OBS-140,2025-04-01,154
USE-0922739,ACC-10103,ENT-0801718,SW-OBS-140,2025-05-01,155
USE-0922740,ACC-10103,ENT-0801718,SW-OBS-140,2025-06-01,155
USE-0922741,ACC-10103,ENT-0801718,SW-OBS-140,2025-07-01,156
USE-0922742,ACC-10103,ENT-0801718,SW-OBS-140,2025-08-01,157
USE-0922743,ACC-10103,ENT-0801718,SW-OBS-140,2025-09-01,158
USE-0922744,ACC-10103,ENT-0801718,SW-OBS-140,2025-10-01,158
USE-0922745,ACC-10103,ENT-0801718,SW-OBS-140,2025-11-01,159
USE-0922746,ACC-10103,ENT-0801718,SW-OBS-140,2025-12-01,160
USE-0922747,ACC-10103,ENT-0801718,SW-OBS-140,2026-01-01,160
USE-0922748,ACC-10103,ENT-0801718,SW-OBS-140,2026-02-01,161
USE-0922749,ACC-10103,ENT-0801718,SW-OBS-140,2026-03-01,162
USE-0922750,ACC-10103,ENT-0801718,SW-OBS-140,2026-04-01,162
USE-0922751,ACC-10103,ENT-0801718,SW-OBS-140,2026-05-01,163
USE-0922752,ACC-10103,ENT-0801720,SW-OBS-110,2024-02-01,331
USE-0922753,ACC-10103,ENT-0801720,SW-OBS-110,2024-03-01,339
USE-0922754,ACC-10103,ENT-0801720,SW-OBS-110,2024-04-01,348
USE-0922755,ACC-10103,ENT-0801720,SW-OBS-110,2024-05-01,356
USE-0922756,ACC-10103,ENT-0801720,SW-OBS-110,2024-06-01,364
USE-0922757,ACC-10103,ENT-0801720,SW-OBS-110,2024-07-01,373
USE-0922758,ACC-10103,ENT-0801720,SW-OBS-110,2024-08-01,381
USE-0922759,ACC-10103,ENT-0801720,SW-OBS-110,2024-09-01,389
USE-0922760,ACC-10103,ENT-0801720,SW-OBS-110,2024-10-01,397
USE-0922761,ACC-10103,ENT-0801720,SW-OBS-110,2024-11-01,406
USE-0922762,ACC-10103,ENT-0801720,SW-OBS-110,2024-12-01,414
USE-0922763,ACC-10103,ENT-0801720,SW-OBS-110,2025-01-01,422
USE-0922764,ACC-10103,ENT-0801720,SW-OBS-110,2025-02-01,431
USE-0922765,ACC-10103,ENT-0801720,SW-OBS-110,2025-03-01,439
USE-0922766,ACC-10103,ENT-0801720,SW-OBS-110,2025-04-01,447
USE-0922767,ACC-10103,ENT-0801720,SW-OBS-110,2025-05-01,455
USE-0922768,ACC-10103,ENT-0801720,SW-OBS-110,2025-06-01,464
USE-0922769,ACC-10103,ENT-0801720,SW-OBS-110,2025-07-01,472
USE-0922770,ACC-10103,ENT-0801720,SW-OBS-110,2025-08-01,480
USE-0922771,ACC-10103,ENT-0801720,SW-OBS-110,2025-09-01,489
USE-0922772,ACC-10103,ENT-0801720,SW-OBS-110,2025-10-01,497
USE-0922773,ACC-10103,ENT-0801720,SW-OBS-110,2025-11-01,505
USE-0922774,ACC-10103,ENT-0801720,SW-OBS-110,2025-12-01,513
USE-0922775,ACC-10103,ENT-0801720,SW-OBS-110,2026-01-01,522
USE-0922776,ACC-10103,ENT-0801720,SW-OBS-110,2026-02-01,530
USE-0922777,ACC-10103,ENT-0801720,SW-OBS-110,2026-03-01,538
USE-0922778,ACC-10103,ENT-0801720,SW-OBS-110,2026-04-01,546
USE-0922779,ACC-10103,ENT-0801720,SW-OBS-110,2026-05-01,555
USE-0922780,ACC-10103,ENT-0801722,SW-SEC-120,2024-02-01,141
USE-0922781,ACC-10103,ENT-0801722,SW-SEC-120,2024-03-01,142
USE-0922782,ACC-10103,ENT-0801722,SW-SEC-120,2024-04-01,142
USE-0922783,ACC-10103,ENT-0801722,SW-SEC-120,2024-05-01,143
USE-0922784,ACC-10103,ENT-0801722,SW-SEC-120,2024-06-01,143
USE-0922785,ACC-10103,ENT-0801722,SW-SEC-120,2024-07-01,143
USE-0922786,ACC-10103,ENT-0801722,SW-SEC-120,2024-08-01,144
USE-0922787,ACC-10103,ENT-0801722,SW-SEC-120,2024-09-01,144
USE-0922788,ACC-10103,ENT-0801722,SW-SEC-120,2024-10-01,145
USE-0922789,ACC-10103,ENT-0801722,SW-SEC-120,2024-11-01,145
USE-0922790,ACC-10103,ENT-0801722,SW-SEC-120,2024-12-01,145
USE-0922791,ACC-10103,ENT-0801722,SW-SEC-120,2025-01-01,146
USE-0922792,ACC-10103,ENT-0801722,SW-SEC-120,2025-02-01,146
USE-0922793,ACC-10103,ENT-0801722,SW-SEC-120,2025-03-01,146
USE-0922794,ACC-10103,ENT-0801722,SW-SEC-120,2025-04-01,147
USE-0922795,ACC-10103,ENT-0801722,SW-SEC-120,2025-05-01,147
USE-0922796,ACC-10103,ENT-0801722,SW-SEC-120,2025-06-01,148
USE-0922797,ACC-10103,ENT-0801722,SW-SEC-120,2025-07-01,148
USE-0922798,ACC-10103,ENT-0801722,SW-SEC-120,2025-08-01,148
USE-0922799,ACC-10103,ENT-0801722,SW-SEC-120,2025-09-01,149
USE-0922800,ACC-10103,ENT-0801722,SW-SEC-120,2025-10-01,149
USE-0922801,ACC-10103,ENT-0801722,SW-SEC-120,2025-11-01,150
USE-0922802,ACC-10103,ENT-0801722,SW-SEC-120,2025-12-01,150
USE-0922803,ACC-10103,ENT-0801722,SW-SEC-120,2026-01-01,150
USE-0922804,ACC-10103,ENT-0801722,SW-SEC-120,2026-02-01,151
USE-0922805,ACC-10103,ENT-0801722,SW-SEC-120,2026-03-01,151
USE-0922806,ACC-10103,ENT-0801722,SW-SEC-120,2026-04-01,152
USE-0922807,ACC-10103,ENT-0801722,SW-SEC-120,2026-05-01,152
USE-0922808,ACC-10103,ENT-0801723,SW-SDC-140,2024-02-01,380
USE-0922809,ACC-10103,ENT-0801723,SW-SDC-140,2024-03-01,376
USE-0922810,ACC-10103,ENT-0801723,SW-SDC-140,2024-04-01,373
USE-0922811,ACC-10103,ENT-0801723,SW-SDC-140,2024-05-01,369
USE-0922812,ACC-10103,ENT-0801723,SW-SDC-140,2024-06-01,365
USE-0922813,ACC-10103,ENT-0801723,SW-SDC-140,2024-07-01,362
USE-0922814,ACC-10103,ENT-0801723,SW-SDC-140,2024-08-01,358
USE-0922815,ACC-10103,ENT-0801723,SW-SDC-140,2024-09-01,354
USE-0922816,ACC-10103,ENT-0801723,SW-SDC-140,2024-10-01,350
USE-0922817,ACC-10103,ENT-0801723,SW-SDC-140,2024-11-01,347
USE-0922818,ACC-10103,ENT-0801723,SW-SDC-140,2024-12-01,343
USE-0922819,ACC-10103,ENT-0801723,SW-SDC-140,2025-01-01,339
USE-0922820,ACC-10103,ENT-0801723,SW-SDC-140,2025-02-01,336
USE-0922821,ACC-10103,ENT-0801723,SW-SDC-140,2025-03-01,332
USE-0922822,ACC-10103,ENT-0801723,SW-SDC-140,2025-04-01,328
USE-0922823,ACC-10103,ENT-0801723,SW-SDC-140,2025-05-01,325
USE-0922824,ACC-10103,ENT-0801723,SW-SDC-140,2025-06-01,321
USE-0922825,ACC-10103,ENT-0801723,SW-SDC-140,2025-07-01,317
USE-0922826,ACC-10103,ENT-0801723,SW-SDC-140,2025-08-01,313
USE-0922827,ACC-10103,ENT-0801723,SW-SDC-140,2025-09-01,310
USE-0922828,ACC-10103,ENT-0801723,SW-SDC-140,2025-10-01,306
USE-0922829,ACC-10103,ENT-0801723,SW-SDC-140,2025-11-01,302
USE-0922830,ACC-10103,ENT-0801723,SW-SDC-140,2025-12-01,299
USE-0922831,ACC-10103,ENT-0801723,SW-SDC-140,2026-01-01,295
USE-0922832,ACC-10103,ENT-0801723,SW-SDC-140,2026-02-01,291
USE-0922833,ACC-10103,ENT-0801723,SW-SDC-140,2026-03-01,287
USE-0922834,ACC-10103,ENT-0801723,SW-SDC-140,2026-04-01,284
USE-0922835,ACC-10103,ENT-0801723,SW-SDC-140,2026-05-01,280
USE-0922836,ACC-10104,ENT-0801724,SW-SEC-140,2022-09-01,274
USE-0922837,ACC-10104,ENT-0801724,SW-SEC-140,2022-10-01,275
USE-0922838,ACC-10104,ENT-0801724,SW-SEC-140,2022-11-01,276
USE-0922839,ACC-10104,ENT-0801724,SW-SEC-140,2022-12-01,277
USE-0922840,ACC-10104,ENT-0801724,SW-SEC-140,2023-01-01,278
USE-0922841,ACC-10104,ENT-0801724,SW-SEC-140,2023-02-01,279
USE-0922842,ACC-10104,ENT-0801724,SW-SEC-140,2023-03-01,280
USE-0922843,ACC-10104,ENT-0801724,SW-SEC-140,2023-04-01,281
USE-0922844,ACC-10104,ENT-0801724,SW-SEC-140,2023-05-01,282
USE-0922845,ACC-10104,ENT-0801724,SW-SEC-140,2023-06-01,283
USE-0922846,ACC-10104,ENT-0801724,SW-SEC-140,2023-07-01,284
USE-0922847,ACC-10104,ENT-0801724,SW-SEC-140,2023-08-01,285
USE-0922848,ACC-10104,ENT-0801724,SW-SEC-140,2023-09-01,286
USE-0922849,ACC-10104,ENT-0801724,SW-SEC-140,2023-10-01,287
USE-0922850,ACC-10104,ENT-0801724,SW-SEC-140,2023-11-01,288
USE-0922851,ACC-10104,ENT-0801724,SW-SEC-140,2023-12-01,289
USE-0922852,ACC-10104,ENT-0801724,SW-SEC-140,2024-01-01,290
USE-0922853,ACC-10104,ENT-0801724,SW-SEC-140,2024-02-01,291
USE-0922854,ACC-10104,ENT-0801724,SW-SEC-140,2024-03-01,292
USE-0922855,ACC-10104,ENT-0801724,SW-SEC-140,2024-04-01,293
